path	claim_and_status	disposition	source_or_superseding_path	verification	reason
research/records/2026-07-20_THE_EULER_METRIC_TURNS_THE_APERTURE_THE_COMPLETED_RETURN_OWES_THE_CONNECTION.md	draft receiver-covariant defect recurrence exposes Euler metric/aperture second-fundamental term; identifies unsupported completed-Weil inequality; RH open, no run	keep	research/records/2026-07-20_THE_EULER_METRIC_TURNS_THE_APERTURE_THE_COMPLETED_RETURN_OWES_THE_CONNECTION.md; compare 2026-09-23 Weil sign-partition record and docs/RH_CENTERED_CURRENT_UPPER_BOUND.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique negative proof-audit result and exact geometric term; newer Weil work narrows related positivity but does not repeat this Euler-metric derivation. Preserve draft grade.
research/records/2026-07-20_THE_EXPOSED_WELL_REBASES_THE_REGION_THE_LATER_TRIANGLE_RIDES_THE_COMPOSITE.md	authorized one fixed host run: bounded regional contact, nonidentical rebase, atomic predecessor replacement and exact rest/remount	keep	research/records/2026-07-20_THE_EXPOSED_WELL_REBASES_THE_REGION_THE_LATER_TRIANGLE_RIDES_THE_COMPOSITE.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique bounded host result with no CUDA/world/language overclaim.
research/records/2026-07-20_THE_LOCAL_CLOSURE_REBASES_THE_CONSTITUENT_THE_WORLD_RETURN_EXTENDS_THE_CIRCUIT.md	ratified regional-contact/world-memory derivation; implementation open and no run	fold	docs/HOLON.md; docs/ELEMENTARY_OBJECTS.md §8 Deposition	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current Holon interaction and deposition objects state receiver-formed contact, changed constitution and later continuation. No unique experiment is reported.
research/records/2026-07-20_THE_PLACE_AND_THE_APERTURE_FORM_A_BIFILTRATION_THE_POSITIVE_RETURN_STOPS_AT_THE_SEMILOCAL_REMAINDER.md	superseded pre-ratification positive-carrier construction; exact semilocal identities retained, static old/new block and primary consequence rejected	keep	research/records/2026-07-20_THE_PRIME_REBASES_THE_RECEIVER_THE_LINEAGE_CANNOT_REMAIN_AN_OLD_BLOCK.md; research/records/2026-09-23_WEIL_SIGN_PARTITIONS_AND_THE_SEMILOCAL_POSITIVE_CARRIER.md	Read the explicit supersession notice and checked the later records: the static block/consequence is rejected, while the source audit and some semilocal identities are not fully transcribed into the later record. No theorem endpoint is claimed.	The record itself says it remains evidence for exact semilocal identities. Keep until those identities are mapped line-by-line to a current owner; exclude its explicitly superseded static Schur/block claim from active use.
research/records/2026-07-20_THE_PRIME_REBASES_THE_RECEIVER_THE_LINEAGE_CANNOT_REMAIN_AN_OLD_BLOCK.md	ratified dynamic prime founding/receiver rebase; §CXXIII static old-new block superseded; RH open, construction authorized/no run	fold	research/records/2026-09-23_ZERO_NAVIGATION_IS_DIVISOR_TRANSPORT_AND_CERTIFIED_GENERATOR_INFERENCE.md; docs/WINDING_CARRY_AND_PLACEMENT.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Newer zero-navigation record treats divisor transport, source rebase and receiver change as the same typed action; keep only specific prime-scale law not already there.
research/records/2026-07-20_THE_REGION_COMPLETES_AS_STANDING_THE_ATLAS_CANNOT_RECUR_BEFORE_IT_IS_GROWN.md	authorized build: graded-cellular constituent completed as standing; exact rest/remount, bounded linguistic host measure; objective-conditioned splice open	keep	research/records/2026-07-20_THE_REGION_COMPLETES_AS_STANDING_THE_ATLAS_CANNOT_RECUR_BEFORE_IT_IS_GROWN.md; compare docs/CONSTRUCTION_STATE.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique landed region/standing construction and remaining splice boundary.
research/records/2026-07-20_THE_RUNTIME_RETURNS_THROUGH_THE_DEED_THE_TRACE_CANNOT_SUBSTITUTE_FOR_THE_CONSEQUENCE.md	ratified correction/authorized attempt: prior code-world stop regraded as boundary failure; grounded host attempt emitted zero deeds, Python not invoked	keep	research/records/2026-07-20_THE_RUNTIME_RETURNS_THROUGH_THE_DEED_THE_TRACE_CANNOT_SUBSTITUTE_FOR_THE_CONSEQUENCE.md; compare the explicitly refined predecessor	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Unique negative result and correction; retain so the zero-deed stop is not mistaken for model incapacity.
research/records/2026-07-20_THE_RUNTIME_SUPPLIES_THE_LOCAL_MAP_THE_MAP_HAS_NOT_YET_BECOME_STANDING.md	review/build predecessor explicitly refined by next-day correction; event-local germ lens built, but application stopped at ungrounded boundary	fold	research/records/2026-07-20_THE_RUNTIME_RETURNS_THROUGH_THE_DEED_THE_TRACE_CANNOT_SUBSTITUTE_FOR_THE_CONSEQUENCE.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Header names its successor as refinement. Fold this failed application boundary and lens status into the correction record; no independent successful run.
research/records/2026-07-20_THE_SUPPORT_APERTURE_IS_A_FILTRATION_THE_POSITIVE_RETURN_MUST_SURVIVE_EVERY_NEW_PLACE.md	ratified current RH positive-carrier/support-growth audit; construction authorized, RH open, no run	keep	research/records/2026-09-23_WEIL_SIGN_PARTITIONS_AND_THE_SEMILOCAL_POSITIVE_CARRIER.md; docs/RH_CENTERED_CURRENT_UPPER_BOUND.md	Inspected record result/status and in-record corrections; searched the named guide/newer records for a same-scope result. Raw historical run was not replayed.	Later audit covers relevant aperture/sign obstructions but this record is the source authority for support-growth constraints; keep unless its exact propositions are transferred.
research/records/2026-07-20_THE_TOKEN_IS_A_BOUNDARY_ADDRESS_THE_ROUTE_IS_RECEIVER_RELATIVE_THE_RESIDUAL_RETURNS.md	ratified comparative ontology/policy correction for tokenizers, attention, residual streams and ML; developmental audit unscheduled	fold	docs/ELEMENTARY_OBJECTS.md; docs/HNN_FORMULA.md; docs/CONVERSATION_DATA.md	Inspected result/status and any supersession notice; checked the named current destination for overlapping law/result. Fold proposal only; no source file changed.	Current object/operator and application guides make those mechanisms charts of the shared Holon/HNN relation. Fold only the useful comparison and residual-return distinction into these owners; no experiment is claimed.
