linalg.marginals-not-joint	receiver, compression	relations y = x and y = −x on signs have identical left and right marginals but differ at (1,1);  x·h = 2 holds at (1,2), (2,1), not at the midpoint (3/2,3/2)	projections do not recover a joint relation, and a scalar law is not affine in paired coordinates	real relations	L:Mathematics/DependentConstitutiveReturn:equal_marginals_different_joint; L:Mathematics/DependentConstitutiveReturn:joint_separator; L:Mathematics/DependentConstitutiveReturn:scalar_law_midpoint_obstruction	counterexample	uses:xent.scalar-fibre
linalg.relational-preimage	compression, navigator	pre_{R;S}(H) = pre_R(pre_S(H));  with a joined middle M: pre_R(M ∩ pre_S(H));  a source supported by a relation can re-emit a disallowed target	relational preimages compose serially and a middle constraint enters as an intersection; support of a source does not confine its later returns	relations as predicates	L:Mathematics/DependentConstitutiveReturn:relationalPreimage_serial; L:Mathematics/DependentConstitutiveReturn:relationalPreimage_serial_joined_middle; L:Mathematics/DependentConstitutiveReturn:supportedSource_reapplication_can_reintroduce_disallowed_target	formal-checked	uses:info.preimage-fibre
linalg.word-order	navigator	[+1 then ×2](1) = 4, [×2 then +1](1) = 3;  lifted word evaluation is pointwise in the shared parameter	ordered update words over one source parameter compose pointwise, and their order is visible	ℕ witness	L:Mathematics/DependentConstitutiveReturn:ordered_word_order_separator; L:Mathematics/DependentConstitutiveReturn:ordered_word_evaluation_is_pointwise	formal-checked	
linalg.unit-contact	contact, constitution	⟨u, h′⟩ = b, ⟨t, h′⟩ = ⟨t, h⟩ for t ⟂ u (unit-admittance contact onto the affine constraint);  source-dependent contact is not an affine graph (a = 1, 2, 3/2 witness)	a unit-admittance contact projects onto the affine constraint while preserving tangential components; agreement at one source receiver does not identify the whole navigator	⟨u, u⟩ ≠ 0	L:Mathematics/DependentConstitutiveReturn:unitContact_satisfies; L:Mathematics/DependentConstitutiveReturn:unitContact_preserves_tangent; L:Mathematics/DependentConstitutiveReturn:one_receiver_does_not_determine_generator	formal-checked	uses:contact.material
prime.miller-rabin-deterministic	landmark, key	odd composite n < ψ₁₂ = 318665857834031151167461 ⇒ some base a ∈ {2,3,5,7,11,13,17,19,23,29,31,37} is a strong-pseudoprime witness;  2⁶⁴ < ψ₁₂ ⇒ decided for every n < 2⁶⁴;  eleven bases stop at ψ₁₁ = 3825123056546413051 < 2⁶⁴	primality of every 64-bit integer is decided exactly by twelve fixed Miller–Rabin bases (Sorenson–Webster); nothing is probabilistic	n < 2⁶⁴, exact 128-bit modular products	R:holonics::ratio::primality::is_prime	proved-standard	
linalg.prime-image-certificate	compression, receiver, key	rank_ℚ A = r certified by: a nonzero r×r minor of diag(s)A in one prime chart (rank ≥ r) and n − r kernel vectors N_f with A N = 0 over ℚ, N_f[f′] = δ_{ff′} on free coordinates (rank ≤ r);  N_f[p] = 0 for every pivot p > f ⇔ the leftmost-greedy pivot set	rank, kernel basis, reduced row echelon form and preimage fibre are one object read from one certificate, reached through bounded prime charts, CRT and rational reconstruction, and verified over ℚ before return; the verification, not the modulus, owns the return	rational matrix with recorded row scales; reduction mod p can only lose rank, and bad primes are named	R:holonics::ratio::linear::prime_image::certified_kernel; R:holonics::ratio::linear::prime_image::KernelCertificate	proved-derived	uses:compression.kernel
linalg.bad-prime-profile	compression, key	A = [[p, 1], [0, 0]]: rational pivot profile {0}, mod-p profile {1} at equal rank 1;  on A = [1 1] both (−1,1) and (1,−1) are kernel bases with a unit on their own free coordinate	equal rank does not imply an equal pivot profile, so images are grouped by profile; a certificate that fixed only ker A would not fix the basis and echelon form	integer witnesses	R:holonics::ratio::linear::prime_image::KernelCertificate	counterexample	obstructs:linalg.prime-image-certificate
linalg.rref-from-kernel	compression	R[i][p_j] = δ_ij,  R[i][f] = −N_f[p_i]	the reduced row echelon form is determined by the kernel basis and the pivot set: it is the unique canonical echelon matrix whose row space annihilates the kernel	kernel basis normalized on free coordinates	R:holonics::ratio::linear::prime_image::KernelCertificate	proved-derived	uses:linalg.prime-image-certificate
linalg.smith-normal-form	compression, complex	A = U·diag(d₁, …, d_r, 0, …)·V with d₁ | d₂ | ⋯ | d_r;  rank = r;  torsion = factors above 1	the integer Smith reduction returns the invariant factors with divisibility checked, not assumed; the pivot rule changes only the cost (entries written, bit growth), never the return	integer matrices; three pivot rules as a gauge	H:crates/holonics/src/rebase_invariants.rs	proved-standard	
linalg.mersenne-ring	ratio	ModularWords over ℤ/(2⁶¹ − 1): reduction by the Mersenne fold x = hi·2⁶¹ + lo ≡ hi + lo; every other modulus uses exact u128 products	the machine ring for modular images is exact; at 2⁶¹ − 1 its host arithmetic is the same portable code the device kernel compiles	modulus ≥ 2	R:holonics::ratio::ring::ModularWords	proved-standard	uses:linalg.prime-image-certificate
poly.rational-root-census	landmark, compression	A primitive of degree n, leading c: B(z) = c^{n−1}A(z/c) is monic integer and t ∈ ℚ is a root of A ⇔ ct is an integer root of B;  integer roots of B found by Sturm-guided bisection on half-integer endpoints	the complete rational-root census needs no factoring: Gauss's lemma makes every rational root of A an integer root of a monic transform, and Sturm counts separate them; Sturm alone never certifies irrationality	ℚ[x]	R:holonics::ratio::polynomial::rational_root_census	proved-standard	
poly.mahler-separation	landmark	f squarefree of degree n ≥ 2: sep(f)² > 3|disc f| / (n^{n+2}·(Σa_i²)^{n−1}) =: S;  disc f = (−1)^{n(n−1)/2} Res(f, f′)/a_n	Mahler's root-separation bound is an exact rational read off the polynomial; a bisection deeper than it is a contradiction between Sturm and the discriminant, refused as such, not a budget overrun	squarefree integer polynomial; S invariant under scaling f	R:holonics::ratio::polynomial::root_separation; R:holonics::ratio::polynomial::integer_discriminant	proved-standard	uses:poly.rational-root-census
poly.bareiss-resultant	compression	Res_x(f, g) over ℚ[t] as a Sylvester determinant by fraction-free Bareiss elimination, refusing an inexact division	eliminating one transform parameter from two simultaneous polynomial conditions is a resultant computed exactly in the polynomial ring, with no evaluation at points	bivariate rational polynomials	R:holonics::ratio::polynomial::euclidean_resultant	proved-standard	
series.log-atanh	landmark, navigator	log x = 2 Σ_{k≥0} z^{2k+1}/(2k+1), z = (x − 1)/(x + 1);  tail after N terms ≤ 2 z^{2N+1}/((2N+1)(1 − z²))	the logarithm of a rational is carried as a certified rational enclosure from the atanh series with its explicit remainder, never a float	1 ≤ x ≤ 2 for the unit form; other rationals by factoring out powers	H:crates/holonics/src/geometry/exact_analysis/elementary.rs	proved-standard	uses:series.log-atanh-exp
series.log-atanh-exp	landmark, navigator	exp, sin, cos of a rational and cis(θ) carried by Taylor enclosures with explicit remainder at a declared term count and bit grain	transcendental values enter as certified enclosures of their constraint identities; the grain is a receiver coordinate, not a tuning knob	declared terms and bits	H:crates/holonics/src/geometry/exact_analysis/elementary.rs	proved-standard	
series.pi-machin-interval	landmark, navigator	π ∈ [16 atan(1/5) − 4 atan(1/239)] enclosure;  atan(q) = π/2 − atan(1/q) for q > 1	π is realized as the Machin navigator's certified enclosure, and every arctangent of a rational is reduced to the unit interval	declared bit grain	H:crates/holonics/src/geometry/exact_analysis/constants.rs; L:Compression/Landmark/ConstraintIdentity:machin	proved-standard	uses:series.machin
series.common-continued-fraction	landmark, ratio	the continued-fraction word shared by both endpoints of a positive rational enclosure: take ⌊lower⌋ = ⌊upper⌋, subtract, invert (lower, upper) ↦ (1/upper′, 1/lower′), stop at the first disagreement	an enclosure certifies exactly the continued-fraction prefix common to its endpoints, i.e. the Farey address it cannot leave	positive rational interval	H:crates/holonics/src/geometry/exact_analysis/constants.rs	proved-standard	uses:lock.farey-neighbour
analytic.certified-capture	navigator, receiver, landmark	relaxed release propagates a complete complex source box until it lies in one capture square; mean-value inclusion evaluates the source at the box midpoint and over the whole box	analytic navigation over certified receiver boxes returns captures, obstructions and exhaustion as retained source faces; no midpoint replaces the box	caller-supplied source and release law; finite horizon and rounding grain are apparatus	H:crates/holonics/src/geometry/exact_analysis/navigation.rs	definition	uses:analytic.residual-release
analytic.euler-maclaurin-eta	landmark, navigator	ζ and η evaluated with explicit Euler–Maclaurin remainder bounds, together with their first and second jets and uniform derivative bounds	the zeta and eta navigators are read as certified complex enclosures with jets, the grain and start derived from the remainder bound	declared head length and grain	H:crates/holonics/src/geometry/exact_analysis/special.rs	proved-standard	uses:navigator.zeta
linalg.lattice-cokernel	compression, ratio	integer-linear T: X → Y: y has a lift ⇔ y ∈ im T ⇔ [y] = 0 in coker T;  y saturated by the image ⇔ ∃ s ≠ 0: s·[y] = 0 ⇔ [y] ∈ torsion(coker T);  saturated image ⇒ every such torsion class is 0	a lattice transport returns kernel, image, cokernel, index, torsion and saturation; the lifting obstruction is exactly the nonzero cokernel class, and no Smith representative or pseudoinverse is selected	declared integer-linear transport; index is the cokernel's cardinal only when finiteness is in the receipt	L:Foundation/LatticeTransport:nonempty_preimageFibre_iff_cokernelClass_eq_zero; L:Foundation/LatticeTransport:saturated_iff_cokernelClass_has_torsionWitness; L:Foundation/LatticeTransport:cokernelClass_mem_torsion_iff_saturated; L:Foundation/LatticeTransport:cokernel_torsionWitness_vanishes_of_saturated	formal-checked	specializes:compression.cokernel, uses:ratio.lattice-index-receipt
poly.sturm-gauge	landmark, compression	sign variations of a Sturm chain are invariant under per-entry positive rescaling (including the predecessor) and under a common nonzero rescaling;  [1,−1] and [1,1] count 1 and 0 variations	the Sturm reading is blind exactly to positive per-entry and common nonzero gauges, which licenses pseudo-remainder chains; a negative entry is not gauge	rational sign sequences	L:Foundation/RootCount:theReadingIsInvariantUnderPerEntryPositiveRescaling; L:Foundation/RootCount:theReadingIsInvariantUnderCommonNonzeroRescaling; L:Foundation/RootCount:thePerEntryGaugeIsSharpAtItsPositivity	formal-checked	uses:poly.rational-root-census
poly.squarefree-roots	landmark	p = gcd(p, p′)·q ⇒ (p(a) = 0 ⇔ q(a) = 0);  q | p ⇒ roots of q ⊆ roots of p	the squarefree part has exactly the roots of the polynomial, given the factorization; a common factor squared in every adjacent product is why a non-squarefree chain still counts distinct roots	ℚ[x], p ≠ 0	L:Foundation/RootCount:theSquarefreePartSharesItsRoots; L:Foundation/RootCount:theSquarefreePartAcquiresNoRoot	formal-checked	uses:poly.sturm-gauge
prime.divisibility-lift	ratio, compression	d | n ⇔ ∃ multiplication witness n = d·c;  d > 0 ⇒ c unique;  equal piece measures u over a finite partition ⇒ Σ = #pieces·u	arithmetic divisibility is exactly the existence of a multiplication lift, unique for a positive divisor; the scalar product of a partition needs the equality of every piece supplied	ℕ	L:Foundation/ExactPartition:nonempty_iff_dvd; L:Foundation/ExactPartition:cofactor_unique_of_positive; L:Foundation/ExactPartition:sum_piece_measure_of_equal	formal-checked	uses:radix.zero-residue-divisibility, uses:holarchy.exact-partition
series.shifted-leibniz	navigator, epoch	Δ_g(fh) = f·Δ_g h + Δ_g f·(h∘T_g);  a word of n differences returns exactly 2ⁿ occurrence-level product faces;  Δⁿ(fh)(s) = Σ_{k≤n} C(n,k) Δᵏf(s) Δ^{n−k}h(s + k) (checked through n = 6)	the iterated product difference is the sum of its complete chronological face ledger; binomial and commuting formulas are quotients of that ledger, valid only with an interchange receipt	commutative ring; interchange receipt for permutation invariance	L:Foundation/HigherDifferenceTransport:difference_mul; L:Foundation/HigherDifferenceTransport:productLedger_length; L:Foundation/HigherDifferenceTransport:differenceWord_mul_eq_ledgerSum; L:Foundation/HigherDifferenceTransport:fwdDiff_iter_mul_eq_sum_choose_through_six	formal-checked	uses:jet.shifted-leibniz
series.difference-interchange	navigator, compression	exact interchange T_g T_h = T_h T_g ⇒ Δ_gΔ_h = Δ_hΔ_g and difference words depend only on their multiset;  the control transport has no interchange receipt	commuting difference operators require an interchange receipt; without it the order of a difference word is retained	declared transport family	L:Foundation/HigherDifferenceTransport:difference_commutes_of_interchange; L:Foundation/HigherDifferenceTransport:differenceWord_eq_of_perm; L:Foundation/HigherDifferenceTransport:no_interchange_receipt	formal-checked	uses:series.shifted-leibniz, uses:jet.chronology-not-free
series.local-reciprocal	navigator	f·r = 1 on the successor window ⇒ nonempty difference word annihilates it, and the all-right principal face of Δ(f·r) is forced by the nonempty-left remainder	the reciprocal recurrence needs an inverse only on the complete successor window of the word, not globally	nonempty word, local inverse	L:Foundation/HigherDifferenceTransport:localReciprocal_recurrence; L:Foundation/HigherDifferenceTransport:differenceWord_eq_zero_of_one_on_successorWindow	formal-checked	uses:series.shifted-leibniz, uses:jet.local-reciprocal
series.difference-separator	compression, receiver	a difference word separating two states reopens any quotient that would merge them;  chart conjugacy transports every difference word	higher-difference receivers are future receivers: a richer word constructively refutes a proposed collapse	receiver-exact compression over difference words	L:Foundation/HigherDifferenceTransport:separatingDifferenceWord_reopens_quotient; L:Foundation/HigherDifferenceTransport:differenceWord_rebase	formal-checked	instance-of:compression.history-compression
landmark.exponential-mode	landmark, navigator, cycle	E′ = E, E(0) = 1, E(z + w) = E(z)E(w);  e = E(1);  ker E = 2πiℤ;  rotation R′ = JR, R(0) = I, J² = −I	e and π are constraint identities of one normalized exponential mode: e is its unit growth, π the primitive half-turn of its kernel, whose integer part retains winding; a unit-conic phase can be rational data c² + s² = 1 with no angle mantissa	normalized phase chart	D:CONSTRAINT_MODES_AND_RECEIVER_FACES.md#a-mode-and-its-evaluated-face	definition	uses:ratio.log-branch
landmark.log-implicit	landmark, ratio	log on the positive branch = inverse of E; a positive rational kernel K defines its log-potential implicitly by E(s) = K;  zero-support entries are absent contacts, never assigned a finite log	exact normalized transport needs only K and its row mass: no logarithm is evaluated or stored	positive rational kernels	D:CONSTRAINT_MODES_AND_RECEIVER_FACES.md#a-mode-and-its-evaluated-face	definition	uses:norm.positive-kernel-transport
landmark.gamma-mode	landmark, navigator	Γ(z + 1) = zΓ(z), Γ(1) = 1 and log-convexity select the classical Gamma;  shifts give finite products and the noncommuting shift/coordinate pair	Euler's Gamma is a constraint-defined mode whose shift law yields finite products without an absolute seed; it is distinct from Kelvin circulation Γ_K = ∮v·dl	positive-real normalization; continuation for poles	D:CONSTRAINT_MODES_AND_RECEIVER_FACES.md#a-mode-and-its-evaluated-face; L:Mathematics/NavigatorFactorization:shift_coordinate_commutator	definition	uses:linalg.shift-commutator
landmark.golden-mode	landmark, navigator	φ² = φ + 1, φ > 1;  k = φ: γ = (φ + φ⁻¹)/2 = √5/2, ξ = (φ − φ⁻¹)/2 = 1/2, γ² − ξ² = 1	the golden mode is algebraic; as a positive scale face it gives an exact algebraic boost pair, a source-qualified mode conversion rather than a universal speed	golden constraint	D:CONSTRAINT_MODES_AND_RECEIVER_FACES.md#typed-transitions-levels-and-units; L:Physics/CompositeMassEnergy:multiplicativeScale_lorentz_identity	proved-derived	uses:lorentz.boost-scale
landmark.copson-scale-face	landmark, navigator	s_n = √(u_n² − 1) ≥ 0, u_n² − s_n² = 1, k_n = u_n + s_n with inverse u_n − s_n;  c_CD = sup of the finite thresholds (all-stage admissibility boundary)	each admitted Copson stage is a hyperbolic pair with positive scale face k_n; c_CD and the de Bruijn–Newman Λ_DN share a lower-boundary pattern, but no equality of the constants is asserted	established normalization of the recurrence	D:CONSTRAINT_MODES_AND_RECEIVER_FACES.md#typed-transitions-levels-and-units; L:Mathematics/CopsonDeBruijnAdmissibleRecurrence:admissibleStage_lorentzPair	formal-checked	uses:analytic.copson-recurrence
landmark.covariant-rebase	ratio, swing	v′ = Bv, α′ = B^{−T}α, G′ = B^{−T}GB^{−1} ⇒ ⟨α′, v′⟩ = ⟨α, v⟩;  Lorentz ΛᵀηΛ = η	an invertible change of representation transforms vectors, covectors and the measuring form together, preserving pairings; a lossy cast or quantization is not a chart change	invertible B	D:CONSTRAINT_MODES_AND_RECEIVER_FACES.md#typed-transitions-levels-and-units	proved-standard	uses:heat.rebase-quadratic-form
landmark.hypergeometric-residues	landmark, cycle	local turn differences 1 − c, c − a − b, a − b ∈ ℚ become integer residues on a common cyclic chart; Galois-rebased interlacing decides finite monodromy (Beukers–Heckman)	finite monodromy of a hypergeometric equation is decided by exact integer residue operations, not by evaluating transcendental angles	irreducibility and domain conditions	D:CONSTRAINT_MODES_AND_RECEIVER_FACES.md#a-mode-and-its-evaluated-face	proved-standard	uses:radix.euclidean-chart
prime.valuation-lattice	landmark, ratio	V_S = ℤ^S ⊇ ℕ^S;  ν_S(n) = (v_p(n))_{p∈S}, n = ∏ p^{v_p(n)};  deg n = Σ v_p(n) grades ℕ^S into simplices Δ_{S,d};  Φ_s(α) = ∏ p^{−sα_p} = exp(−s Σ α_p log p)	a finite prime support gives a canonical valuation address graded by total multiplicative degree; an analytic receiver specializes the address to the Euler monomial	declared finite prime support S	P:mathematics/definitions/prime-valuation-atlas.typ; L:Foundation/PrimeValuationRadixAtlas:thePrimeValuationAtlasReconstructs	definition	uses:arith.prime-valuation
prime.axis-root-lattice	landmark, cycle	degree-preserving displacements = A_{r−1} = {β ∈ ℤ^S : Σβ_p = 0}, generated by e_p − e_q;  α_{pq} + α_{qr} + α_{rp} = 0;  Φ_s(α + e_p − e_q)/Φ_s(α) = (q/p)^s	prime-axis transfers form the root lattice A_{r−1}; every oriented prime triangle closes, and a transfer from q to p multiplies the Euler amplitude by (q/p)^s	one fixed valuation and analytic chart	P:mathematics/lemmas/prime-axis-root-closure.typ	proved-standard	uses:prime.valuation-lattice
prime.wheel-copy-cut	landmark, compression	C_S = {n : gcd(n, P_S) = 1} = ⊔_{k≥0} p^k C_{S∪{p}};  C_{S∪{p}} = C_S ∖ pC_S;  |(ℤ/pP_S)^×| = (p − 1)|(ℤ/P_S)^×|	unique factorization stratifies the coprime chain by p-valuation; the primorial copy/cut/join wheel is the finite quotient of the cut: p lifts per residue, exactly one divisible by p	finite prime set S, p ∉ S	P:mathematics/theorems/prime-wheel-euler-transport.typ	proved-standard	uses:prime.valuation-lattice
prime.cut-hessian	landmark, compression	Δ_p 𝔄_S = −Σ_{n∈C_S, p|n} [n] X^{ν(n)};  Δ_qΔ_p 𝔄_S = Δ_pΔ_q 𝔄_S = Σ_{n∈C_S, pq|n} [n] X^{ν(n)}	prime admission has an exact first cut whose removed occurrences keep their valuation monomials; the cut commutator vanishes while the joint second difference isolates the semiprime face X_pX_q	finite candidate chain in a declared aperture; distinct p, q ∉ S	P:mathematics/theorems/prime-cut-incidence-calculus.typ	proved-standard	uses:prime.wheel-copy-cut
prime.accessibility-current	landmark, receipt	𝔄_e(X) = Σ_{α∈ℕ^P} [C_{α,e}] X^α, graded 𝔄_e = Σ_d 𝔄_e^{(d)} with degree d = |α|₁	the graded arithmetic accessibility current keeps chains of arithmetic occurrences by valuation address, not scalar probabilities; degree one holds the primitive prime axes	declared finite prime aperture	P:mathematics/definitions/graded-arithmetic-accessibility-current.typ	definition	uses:prime.valuation-lattice
prime.factorial-valuation-current	landmark, navigator	v_p((n+1)!) − v_p(n!) = v_p(n + 1)	each factorial successor transports the complete valuation current of n + 1 into the next denominator of the series for e; equal-value formulations can carry different accessibility currents	declared evaluation law; formulation residual T_*𝔄_F − 𝔄_G	P:mathematics/theorems/transcendental-accessibility-transport.typ	proved-standard	uses:prime.accessibility-current
radix.place-incidence	receiver, ratio, compression	ρ(d) = Σ_k d_k w(k), w(k) = b^k mod q;  G(X) = ∏_k Σ_{d<b} X^{d·w(k)} = Σ_a c_a X^a in ℤ[X]/(X^q − 1), c_a = |ρ⁻¹(a)|;  c_a = (1/q)Σ_j ω^{−ja} Ĝ(j)	a residue receiver on radix words is read through the place-incidence word; the complete bounded population's generating polynomial counts every fibre, inverted by characters	b, q ≥ 2, digit depth K	P:mathematics/definitions/radix-residue-character-cell.typ	proved-standard	uses:radix.window
radix.local-winding-split	receiver, cycle	q = q_∥ q_⊥ (q_∥ supported on primes of b, gcd(b, q_⊥) = 1):  b^k = 0 in C_{q_∥} for k ≥ K_∥ = max ⌈v_p(q)/v_p(b)⌉;  b^{k+r} = b^k in C_{q_⊥}, r = ord_{q_⊥}(b)	a radix residue receiver splits exactly (CRT) into a finite local part reading only the last K_∥ digits and a cyclic winding part with period the multiplicative order	b, q ≥ 2	P:mathematics/theorems/radix-residue-phase-decomposition.typ	proved-standard	uses:radix.place-incidence, uses:radix.euclidean-chart
series.pi-split-family	landmark, swing	τ(t) = (1 − t)/(1 + t) (involution of (0,1)):  4(arctan t + arctan τ(t)) = π for all t;  t = 1/2: π = 4(arctan ½ + arctan ⅓);  fixed parameter t = √2 − 1	π has a one-parameter family of two-arm formulations exchanged by an involutive rechart; the value receiver is constant while the coefficient lineages differ	t ∈ (0,1)	P:mathematics/theorems/pi-split-formulation-family.typ	proved-standard	uses:series.machin
series.e-split-family	landmark, swing	exp(t)·exp(1 − t) = e for all t ∈ ℂ;  τ(t) = 1 − t involution with fixed point ½;  stage values coincide at t = ½ + πik	e has an entire two-stage formulation family; multiplication is the noninjective value receiver, and the stage pairs agree beyond the fixed point exactly on the winding lattice	t ∈ ℂ	P:mathematics/theorems/exponential-split-formulation-family.typ	proved-standard	uses:landmark.exponential-mode
series.euler-factor-cell	landmark, navigator	1/(1 − p^{−s}) = Σ_{m≥0} p^{−ms} = Σ a_m with a_{m+1} = p^{−s}a_m;  −d/ds log(1 − p^{−s})⁻¹ = log p Σ_{m≥1} p^{−ms}	one prime gives an exact Euler formulation cell: rational, geometric and recurrence faces agree on the value receiver; the log-derivative keeps the prime-power lineage	Re s > 0	P:mathematics/theorems/euler-factor-formulation-cell.typ	proved-standard	uses:arith.ratio-series-block
prime.euler-metric	landmark, cycle	D_p(t) = 1 − p^{−σ−it}, g = |D_p|²:  ∂_σ log g = 2 log p Σ_{m≥1} p^{−mσ} cos(mt log p);  at σ = ½ this is the Fourier transform of ν_p = log p Σ_m p^{−m/2}(δ_{m log p} + δ_{−m log p})	the prime-power recurrence is the normal derivative of the Euler-factor metric, and on the critical line its spectrum is the symmetric prime-power measure	σ > 0	P:mathematics/theorems/euler-metric-recurrence.typ	proved-derived	uses:navigator.zeta
linalg.typed-unit-ratio	ratio, receiver	q = x_u(q)·u, u′ = a u ⇒ x_{u′} = a⁻¹ x_u;  Φ(u_d) = r u_e, (u′_d, u′_e) = (a u_d, b u_e) ⇒ r′ = (a/b) r;  m/n = [m : n] ∈ ℙ¹(ℚ)	a typed comparison is primary and its displayed scalar ratio is a unit-dependent coordinate; a bare rational is a projective point, the undivided pair	oriented line bundles with local units	P:mathematics/definitions/typed-axis-unit-ratio.typ	definition	uses:ratio.div-rem
linalg.reciprocal-not-unit	cycle, swing	M = [[2,1],[1,1]], Ω = [[0,1],[−1,0]]: MᵀΩM = Ω, det(tI − M) = t² − 3t + 1, λ± = (3 ± √5)/2, λ₊λ₋ = 1, neither on the unit circle	reciprocal (symplectic) monodromy does not force unit modulus: the figure-eight knot's homological monodromy is exactly reciprocal and hyperbolic	2×2 integer witness	P:mathematics/lemmas/reciprocal-monodromy-counterexample.typ	counterexample	uses:trace.det-one-minus-tm
linalg.self-verifying-inverse	ratio, compression	A⁻¹ = D (D A)⁻¹ with D = lcm den(A_ij): one fraction-free (Bareiss–Montante) Gauss–Jordan over ℤ, returned only after (DA)X = X(DA) = I is checked; a singular A refuses with its nonunit fibre	the shared exact linear carrier makes the identity certificate unconditional (it guards the elimination, not the material), and inverts in O(n³) rather than column by column in O(n⁴)	square rational matrices	R:holonics::ratio::linear::ExactRatMatrix	definition	uses:ratio.div-rem
linalg.integral-chart	ratio	v = n/D, D = lcm_i den(v_i):  ⟨a, b⟩ = (n_a·n_b)/(D_a D_b);  (Mv)_i = (N_i·n)/(D_i D);  Σ_t w_t l_t r_tᵀ = (Σ_t w_t (D/d_t) L_t R_tᵀ)/D;  Schur step on row charts N′_jk = N_jk N_ii − N_ji N_ik over D_j N_ii, divided by gcd(N′_j, D′_j)	a reduced ratio is canonical, so a sum formed over integers on one common denominator and normalized once equals the termwise rational sum, with one gcd per output entry in place of several per term; the symmetric elimination keeps every entry's value, so its zero tests, signs, pivot choices and inertia are the rational one's	exact rationals	R:holonics::ratio::linear::vector::integral; R:holonics::ratio::linear::vector::IntegralMatrix; R:holonics::ratio::linear::ExactRatMatrix::apply; R:holonics::ratio::linear::ExactRatMatrix::multiply; R:holonics::ratio::linear::inertia::inertia	definition	uses:ratio.div-rem, uses:linalg.self-verifying-inverse
linalg.preimage-obstruction	compression, receiver	Tx = y solvable ⇔ no w with wᵀT = 0 and ⟨w, y⟩ ≠ 0;  solution set = particular + ker T;  an obstruction w is returned, not an error	the rational preimage fibre is an affine family or a refusal exhibited by a left-null covector that the target violates (Fredholm over ℚ)	rational matrices	R:holonics::ratio::linear::ExactRatMatrix; L:Holon/Port:mem_range_iff_annihilators_vanish	proved-standard	uses:info.preimage-fibre, dual-of:compression.cokernel, uses:holon.fredholm-field
linalg.minimal-polynomial-power	navigator, compression	m_A monic of least degree ≤ n (Cayley–Hamilton) with m_A(A) = 0;  Aᴺ = (x^N mod m_A)(A)	a large operator power is evaluated by reducing the exponent's monomial modulo the exact minimal polynomial, whose degree search is bounded by the dimension	square rational matrix	R:holonics::ratio::linear::ExactRatMatrix	proved-standard	uses:ratio.div-rem
linalg.metric-adjoint	coholon, receiver	T† = G_X⁻¹ TᵀG_Y characterized by ⟨Tx, y⟩_Y = ⟨x, T†y⟩_X;  a bare transpose is the adjoint only under orthonormal charts	the adjoint belongs to declared metrics: a claimed adjoint is checked by its exact defect against the characterization, and an undeclared transpose is refused	positive definite G_X, G_Y	R:holonics::ratio::linear::ExactRatMatrix	proved-standard	uses:norm.gradient-chart
linalg.rank-factorization-rebase	compression, swing	A = CR (C full column rank, R full row rank);  rebase receipt: collapsed dimension = n − rank, open exterior dimension = m − rank, rebase ⇔ both zero	an exact rank factorization separates what a map collapses from what it leaves unreached; a rebase is the case with neither	rational matrices	R:holonics::ratio::linear::ExactRatMatrix	proved-standard	uses:code.three-species
analytic.circle-chord-gap	cycle, receiver	4‖q‖ ≤ |1 − e^{2πiq}| on ℝ/ℤ;  penalty R/max(1, R²|1 − e^{2πiq}|²) ≤ 2R/(1 + (4Rx)²);  ∫_{−1/2}^{1/2} 2R/(1 + (4Rx)²) dx = arctan(2R)	the circle chord dominates four times the circular distance, so the coordinate Haar penalty has a Lorentz majorant whose integral is an arctangent	R ≥ 1, x ∈ [−½, ½]	L:Foundation/CoordinateHaarReceiver:unitAddCircle_four_mul_norm_le_fourier_gap; L:Foundation/CoordinateHaarReceiver:oneCircleHaarPenalty_le_lorentz; L:Foundation/CoordinateHaarReceiver:integral_lorentz_majorant	formal-checked	uses:ratio.log-branch
analytic.haar-penalty-mass	cycle, receiver	∫_{ℝ/ℤ} penalty ≤ π/2 ≤ 2;  three-torus product ≤ 8;  second moment ∫‖q‖² penalty ≤ 1/(8R);  first moment ≤ 5/(8√R);  three-torus distance moment decays as R^{−1/2}	the coordinate Haar receiver has uniformly bounded mass and moments that decay with its radius, from the exact second moment interpolated against the mass	R ≥ 1, Haar measure	L:Foundation/CoordinateHaarReceiver:integral_oneCircleHaarPenalty_le; L:Foundation/CoordinateHaarReceiver:integral_threeTorus_penaltyProduct_le_eight; L:Foundation/CoordinateHaarMomentReceiver:integral_norm_sq_mul_oneCircleHaarPenalty_le; L:Foundation/CoordinateHaarMomentReceiver:integral_norm_mul_oneCircleHaarPenalty_le; L:Foundation/CoordinateHaarMomentReceiver:integral_threeTorus_dist_mul_penaltyProduct_le	formal-checked	uses:analytic.circle-chord-gap
