coupling.border-degeneration	key, receiver	det M(e) = x₀₀·perm₂(lower block) + e²·R, R = −x₀₁·perm(hand) + x₀₂·det(hand); det(scaling(e)) = −e⁴; perm₂ m = m₀₀m₁₁ + m₀₁m₁₀	at n=3, m=2 the border of the determinant reaches the padded permanent; the remainder carries both hands	ℚ[x_ij]	L:Millennium/Border:theScaledDeterminantIsThePaddedPermanentPlusASquaredRemainder; L:Millennium/Border:theScalingMatrixDeterminantIsTheNegatedFourthPower; L:Millennium/Border:theTwoByTwoPermanentIsTheUnsignedPairing; L:Millennium/Border:theRemainderCarriesBothHands	formal-checked	uses:coupling.pvsnp-official
coupling.border-exceeds-orbit	receiver, compression	padded is annihilated by ∂ along its four absent slots; det₃ is annihilated only by 0; invertible A ⇒ subst_A det₃ ≠ padded; singular scaling(0) reaches padded	the border strictly exceeds the orbit at n=3, m=2: blindness transports along invertible substitutions only, and a singular one reaches what no invertible one does	ℚ, 3×3 generic matrix	L:Millennium/Border:thePaddedPermanentIsBlindAlongTheAbsentSlot; L:Millennium/Border:theDeterminantIsAnnihilatedOnlyByTheZeroDirection; L:Millennium/ChainRule:theOrbitSeparationIsUnconditional; L:Millennium/ChainRule:theSingularSubstitutionReachesWhatNoInvertibleOneDoes; L:Millennium/ChainRule:theSingularSubstitutionDoesNotTransportBlindness	formal-checked	uses:coupling.border-degeneration, uses:coupling.chain-rule-blindness
coupling.chain-rule-blindness	receiver	∂_v(p∘A) = (∂_{Av}p)∘A; linear substitutions compose as reversed matrix products; directional blindness transports along any substitution and back along invertible ones; blind population counted exactly	the directional reading transports whole under the chain rule, so the blind population is counted exactly		L:Millennium/ChainRule:theChainRuleCarriesThePartialThroughALinearSubstitution; L:Millennium/ChainRule:theLinearSubstitutionsComposeAsTheMatrixProduct; L:Millennium/ChainRule:theBlindnessTransportsAlongTheSubstitution; L:Millennium/ChainRule:theBlindPopulationIsCountedExactly	formal-checked	
coupling.pvsnp-official	receiver	PEqualsNP ⇔ P ⊆ NP ∧ ∀L, L∈NP ⇒ L∈P (TM2 languages); P⊆NP ∧ UniformVerifierCompiler ⇒ P=NP; ConcreteSeparator ⇒ P≠NP; P≠NP ⇔ ∃L ∈ NP∖P	P versus NP posed on actual finite-TM2 decision languages, with the two constructive finish lines	P⊆NP for the equivalences; finish lines are construction targets	L:Millennium/PVersusNP:PEqualsNP; L:Millennium/PVersusNP:pEqualsNP_iff_bothInclusions; L:Millennium/PVersusNPOfficialBridge:pEqualsNP_of_uniformVerifierCompiler; L:Millennium/PVersusNPOfficialBridge:pNotEqualsNP_of_concreteSeparator; L:Millennium/PVersusNPOfficialBridge:pNotEqualsNP_iff_exists_np_not_p	open	
coupling.pvsnp-causal-length	receiver, aeon	encoding-anchored causal-length family with a uniform polynomial upper bound ⇒ decider in polynomial time; tower clock length = TM2 output steps, boundary length = encoded length; uniform encoding-anchored verifier compiler ⇒ P = NP	causal passage length bounds polynomial time only when anchored to the encoding and the literal TM2 receiver	P⊆NP for the compiler clause	L:Millennium/PVersusNPCausalLengthBridge:booleanFunctionInPolynomialTime_of_uniformCausalLengthUpperBound; L:Millennium/PVersusNPCausalLengthBridge:towerClockLength_eq_outputSteps; L:Millennium/PVersusNPCausalLengthBridge:pEqualsNP_of_uniformEncodingAnchoredVerifierCompiler	formal-checked	uses:coupling.pvsnp-official, uses:coupling.causal-length-tower
coupling.boolean-tower	tower, landmark	#Bool^{Bool^n} = 2^{2^n} (16, 256, 65536); b^c = bc (b,c≥2) ⇔ b=c=2; 2^(2^(2^2)) ≠ ((2²)²)²; 17 = 2^{2²}+1; F₅ = 2^{32}+1 = 641·6700417	2^{2^n} is the Boolean function space; the exponential tower is associative only at 2 and unambiguous only to height three; seventeen is one past it		L:Millennium/BooleanTower:theBooleanFunctionSpaceHasDoubleExponentialSize; L:Millennium/BooleanTower:theExponentialTowerIsAssociativeOnlyAtTwo; L:Millennium/BooleanTower:theTowerBreaksAtHeightFour; L:Millennium/BooleanTower:theFifthFermatNumberIsComposite	formal-checked	
coupling.fermat-constructible	tower, landmark	2^k+1 prime ⇒ k = 2^n; φ(n) = 2^k ⇒ every odd prime p|n is Fermat 2^{2^j}+1 and p²∤n; φ(2^a∏S) = 2^k for distinct Fermat primes S	the constructible moduli are exactly the Fermat products: the Fermat ladder is the Boolean ladder		L:Millennium/BooleanTower:theFermatExponentMustBeAPowerOfTwo; L:Millennium/BooleanTower:theConstructibleModuliAreFermatProducts; L:Millennium/BooleanTower:theArithmeticEquivalenceIsComplete	formal-checked	uses:coupling.boolean-tower
coupling.gauss-wantzel	tower, landmark	constructible x ⇒ [ℚ(x):ℚ] = 2^j; line∩circle costs one √d, d∈K; ζ_n constructible ⇒ odd p|n Fermat, p²∤n; ζ₉ not constructible; ζ₁₇ passes	straightedge and compass written out: a constructible point lies in a two-power tower (Gauss–Wantzel necessity)		L:Millennium/Constructible:theConstructibleDegreeIsATwoPower; L:Millennium/Constructible:theLineCircleIntersectionCostsOneRoot; L:Millennium/Constructible:theGaussWantzelNecessity; L:Millennium/Constructible:theNineGonIsRefused; L:Millennium/Constructible:theSeventeenGonPassesTheTest	formal-checked	uses:coupling.fermat-constructible, instance-of:iwasawa.tower
coupling.liouville-elementary-chart	compression, navigator	∫R e^g closes elementarily with polynomial a ⇔ a′ + a g′ = R; deg a + deg g = deg R + 1; ∫e^{−x²}: a′ − 2xa ≠ 1 ∀a; ∫e^x/x: x(a′+a) ≠ 1; odd chain never dies for g′ = sx	the elementary-chart refusal is a rank deficiency of an exact ℚ-linear system, not a failed search	a, g, R ∈ ℚ[X], deg g ≥ 1	L:Millennium/ElementaryChart:liouvilleTransport; L:Millennium/ElementaryChart:theRealizerDegreeEquation; L:Millennium/ElementaryChart:theGaussianAdmitsNoPolynomialRealizer; L:Millennium/ElementaryChart:theExponentialIntegralHasNoPolynomialRealizer; L:Millennium/ElementaryChart:theOddChainNeverDies	counterexample	instance-of:compression.cokernel
coupling.liouville-open-laws	compression	TheRationalRealizerRefusesTheSimplePole; ThePolynomialRealizerSufficesForAPolynomialCoefficient; either would refuse every rational Gaussian realizer	the two named-open Liouville laws and what they would buy	named Props	L:Millennium/ElementaryChart:TheRationalRealizerRefusesTheSimplePole; L:Millennium/ElementaryChart:ThePolynomialRealizerSufficesForAPolynomialCoefficient; L:Millennium/ElementaryChart:theOpenSufficiencyLawWouldRefuseEveryRationalGaussianRealizer	open	uses:coupling.liouville-elementary-chart
rh.prime-simplex-mertens	complex, landmark	K_N = {S ⊂ primes : ∏_{p∈S} p ≤ N}; χ̃(K_N) = −M(N), M(N) = Σ_{n≤N} μ(n)	the Mertens function is minus the reduced Euler characteristic of the prime simplex	N∈ℕ	L:Millennium/PrimeSimplex:reducedEuler_eq_neg_mertens	formal-checked	instance-of:complex.boundary-squared, uses:arith.mobius-mertens
rh.prime-simplex-octave	complex, landmark	M(N) = M_odd(N) − M_odd(N/2); M(N) = Σ_k (−1)^k·#{odd squarefree n in the top octave with Ω(n)=k}	the homology of the prime simplex lives in the top octave, graded by prime count		L:Millennium/PrimeSimplex:mertens_eq_oddSum_sub; L:Millennium/PrimeSimplex:mertens_eq_oddOctave; L:Millennium/PrimeSimplex:mertens_eq_alternating_octave	formal-checked	uses:rh.prime-simplex-mertens
rh.prime-simplex-rh-growth	complex, landmark	with port RH ⇔ MertensGrowth: RH ⇔ ∀ε>0 ∃C, |χ̃(K_N)| ≤ C N^{½+ε}	under the Mertens port RH is a growth law on the reduced Euler characteristic of the prime simplex	port HasMertensEquivalence (classical, carried as a named port)	L:Millennium/PrimeSimplex:riemannHypothesis_iff_reducedEuler_growth; L:Millennium/PrimeSimplex:HasMertensEquivalence	formal-checked	uses:rh.prime-simplex-mertens
rh.prime-simplex-peeling	complex, landmark	q prime: rough_{≥q}(N) = rough_{>q}(N) − rough_{>q}(N/q); Legendre: M(N) = Σ_{T⊆S}(−1)^{|T|}·avoiding_S(N/∏T); Σ_{T⊆S}(−1)^{|T|} = 0 (S≠∅)	the prime simplex is shifted at every vertex, and many staircases cross with polarity whose crossings fully cancel	primes S	L:Millennium/PrimeSimplexPeeling:roughFrom_eq_roughAbove_sub; L:Millennium/PrimeSimplexCrossing:legendre; L:Millennium/PrimeSimplexCrossing:crossings_cancel	formal-checked	uses:rh.prime-simplex-mertens
rh.hand-liouville	landmark, swing	hand(n) = (−1)^{Ω(n)}; hand(mn) = hand(m)hand(n); hand(p^k) = (−1)^k; hand(n²) = 1	the hand reads each irreducible as a half turn: a completely multiplicative ±1 whose squares are flat (Liouville's λ)	n≠0	L:Millennium/Hand:hand; L:Millennium/Hand:theHandComposesMultiplicatively; L:Millennium/Hand:theHandOfAnIrreduciblePowerIsItsDepth; L:Millennium/Hand:theHandOfASquareIsFlat	formal-checked	instance-of:swing.half-turn
rh.hand-cancellation-props	landmark	TheHandCancelsToSquareRoot: ∀ε>0 ∃C, |Σ_{n≤x} λ(n)| ≤ C x^{½+ε}; TheOrientationSumStaysUnderItsRoot: |Σ_{n≤x} μ(n)| < √x (Mertens, refuted classically) ⇒ square-root cancellation	the square-root cancellation of the hand (RH-equivalent) is a named open Prop; the magnitude claim is strictly stronger than the order claim	named Props	L:Millennium/Hand:TheHandCancelsToSquareRoot; L:Millennium/Hand:TheOrientationSumStaysUnderItsRoot; L:Millennium/Hand:theMagnitudeClaimIsStrictlyStronger	open	uses:rh.hand-liouville
rh.graph-trace-tetrahedron	navigator, landmark, cycle	closed non-backtracking dart walks of K₄, k ≤ 6: #walks_k = t_k(3,2) + 3·t_k(−1,2) + trivial_k; Perron root 2 of x²−3x+2 has 2² > 2; |α(−1,2)|² = 2	spectral placement on a finite graph: closed orbits equal the trace sequence, the winding roots sit on |α|² = q = 2 and the Perron root escapes the circle	tetrahedron (Ihara)	L:Millennium/GraphTrace:theTraceFormulaHoldsOnTheTetrahedron; L:Millennium/GraphTrace:thePlacementRidesOnTheWindingRoot; L:Millennium/GraphTrace:thePerronRootEscapesTheCircle	formal-checked	instance-of:navigator.zeta, uses:trace.sequence-recurrence
coupling.prime-index-gauge	landmark	P(k) = k-th prime (P 0 = 2, P 6 = 17); count(P k) = k, P(count n) = n for prime n; any reindexing enumerates the same primes	the prime index is an adjunction with the count and carries only the order: it is a gauge		L:Millennium/PrimeIndex:theIndexAndTheCountAreAdjoint; L:Millennium/PrimeIndex:theSixthPrimeIsSeventeen; L:Millennium/PrimeIndex:theAnyReindexingEnumeratesTheSamePrimes	formal-checked	
coupling.prime-tower-rungs	tower, landmark	rung(17,k) = 2^k-th powers in (ℤ/17)^×: |rung_k| = 2|rung_{k+1}| (k=0..3); 2⁸ ≡ 1, 2⁴ ≡ −1 (mod 17); p Fermat ⇔ 2 is the only prime dividing p−1; 2 ∈ rung₁ ∖ rung₂	a tower is a winding lattice: at a Fermat prime every rung has index 2, the rung of an element is its winding depth, and the quartic symbol is a new bit at seventeen	p odd prime	L:Millennium/PrimeTower:theEveryRungHasIndexTwo; L:Millennium/PrimeTower:theRungOfTwoIsItsOrder; L:Millennium/PrimeTower:theFermatPrimesAreTheMaximalTowers; L:Millennium/PrimeTower:theQuarticSymbolIsANewBitAtSeventeen	formal-checked	instance-of:iwasawa.tower, uses:coupling.boolean-tower
coupling.prime-tower-height	tower, landmark	TowerHeight(2^{2^n}+1) = 2^n; 17 has 2-tower height 2²; 7 not Fermat	a Fermat prime's 2-tower height is its Boolean arity, not a function of index parity		L:Millennium/PrimeIndex:theTowerHeightIsTheBooleanArity; L:Millennium/PrimeIndex:theSeventeenTowerHeight; L:Millennium/PrimeIndex:theTowerHeightIsNotAFunctionOfTheIndexParity	formal-checked	uses:coupling.prime-tower-rungs
coupling.prime-radix-atlas	ratio, landmark	42·10¹⁷ = 2¹⁸·3·5¹⁷·7 reads depth 17, residual 42; 34 = 2·17 reads residual 17 = P(6); 2·198000 + 11·24·1560000 = 2⁵·3²·5³·11 + 2⁹·3²·5⁴·11·13 = 2⁵·3³·5³·11·347	exact radix faces: the decimal chart returns seventeen and forty-two, and adding two coefficient faces with no 347 creates a 347 caustic	exact ℕ	L:Millennium/PrimeRadixAtlas:theDecimalChartReturnsSeventeenAndFortyTwo; L:Millennium/PrimeRadixAtlas:theBsdResidualIsTheSixthIndexedPrime; L:Millennium/PrimeRadixAtlas:theCoefficientAdditionCreatesTheThreeFortySevenCaustic; L:Millennium/PrimeRadixAtlas:theRoundedIntermediateStrictlyEnlargesTheReturn	formal-checked	instance-of:arith.prime-valuation, uses:ratio.div-rem
coupling.valuation-divisor-lift	ratio, landmark	d | v ⇔ Nonempty(NatFactorWitness d v); rational finite-place divisor of q⁻¹ = −divisor of q	an arithmetic divisor is a multiplication lift, and the finite-place divisor of a rational inverts with it		L:Millennium/ValuationDivisorLatticeAtlas:arithmeticDivisorIsAMultiplicationLift; L:Millennium/ValuationDivisorLatticeAtlas:rationalFinitePlaceDivisor_inv	formal-checked	instance-of:ratio.div-rem
coupling.twin-wheel	landmark, compression	twinSlots(Mq) = (q−2)·twinSlots(M) for odd prime q∤M; twinSlots(2·3·5) = 3; gapCount₂(∏_{p∈S}p) = ∏(p−2); ((p−2)/p)/((p−1)/p)² = p(p−2)/(p−1)²	the twin slot is a letter of the primorial wheel word: each prime cuts two letters per copy, and the Hardy–Littlewood local factor is the wheel's own ratio	odd primes coprime to M	L:Millennium/TwinWheel:theCutLawRemovesTwoLettersPerCopy; L:Millennium/TwinWheel:theWheelAtThirty; L:Millennium/TwinWheel:theTwinSlotProductOverAPrimorial; L:Millennium/TwinWheel:theSingularSeriesFactorIsTheWheelRatio	formal-checked	
coupling.twin-wheel-bar	landmark, compression	admissible twin (and k-tuple) slots survive every finite horizon, tuple slot count > 0 ⇔ pattern admissible at p; TheWheelDoesNotDecideTheConjecture := (unbounded wheel slots ⇒ TwinPrimeConjecture), discharged nowhere	no sieve horizon closes an admissible slot, yet unbounded admissibility is not the twin prime conjecture: the gap between the collapsed population and its separator	named Prop	L:Millennium/TwinWheel:theWheelAlwaysCarriesATwinSlot; L:Millennium/TwinWheel:theAdmissibleTupleSlotsSurviveEveryHorizon; L:Millennium/TwinWheel:TheWheelDoesNotDecideTheConjecture	open	uses:coupling.twin-wheel
coupling.partition-wheel	landmark, compression	(ℤ/24)^× has exponent 2; 24 | kn+1 solvable ⇔ gcd(k,24)=1 (fails at 2, 3); Ono criterion unsatisfiable at 2 and 3; residues mod 13 of p(n) surjective below n=54 and not below 53	the partition shift 24 is a radix whose radical {2,3} is where Ono's criterion goes blind; thirteen's residue table is sharp at fifty-four		L:Millennium/PartitionWheel:theShiftUnitGroupHasExponentTwo; L:Millennium/PartitionWheel:theApertureIsTheRadicalOfTheShift; L:Millennium/PartitionWheel:theCriterionIsUnsatisfiableInsideTheRadical; L:Millennium/PartitionWheel:theThirteenTableIsSharpAtFiftyFour	formal-checked	
coupling.partition-newman-thirteen	landmark	bridge (wheel carries p(n) at 13) ∧ OnoCriterion ⇒ ∀r∈ℤ/13, {n : p(n) ≡ r} infinite; distinct-partition counts ≠ Euler net (1,−1,−1,0,0,1,0,1,0,0,0,0,−1)	Newman's conjecture at thirteen follows from a named bridge and Ono's criterion; the population is not the net	conditional on the named bridge and OnoCriterion	L:Millennium/PartitionWheel:theBridgeAndTheCriterionReachNewmanAtThirteen; L:Millennium/PartitionWheel:thePopulationIsNotTheNet; L:Millennium/PartitionWheel:NewmanConjecture	formal-checked	uses:coupling.partition-wheel
coupling.transfer-trace-recurrence	navigator, cycle	Z_n = tr Tⁿ: Z_{n+2} = tr T·Z_{n+1} − det T·Z_n, Z₀=2; T² = tr T·T − det T·I	a finite two-state transfer trace obeys the Cayley–Hamilton recurrence	2×2 matrix over a commutative ring	L:Millennium/PartitionFunction:theFiniteTransferTraceObeysItsRecurrence; L:Millennium/PartitionFunction:theSquareIsTheTraceMinusTheDeterminant	formal-checked	instance-of:trace.sequence-recurrence
coupling.landmarks-and-moduli	landmark, navigator	n | 2^p − 1 ⇔ ord_n(2) | p; v_p(C(n,k)) = #carries of k + (n−k) in base p (Kummer); ∀n≥1 ∃ prime p, n < p ≤ 2n; μ(n) = (−1)^{ω(n)} on squarefree n; T_{2^k}: 2cos θ ↦ 2cos(2^kθ); |K^×| = |K|−1	primes are landmarks, an additive decomposition in a base is a path, and what survives a change of path is the modulus		L:Millennium/LandmarksAndModuli:theLeastDepthIsTheOrderOfTwo; L:Millennium/LandmarksAndModuli:theMultiplicityIsTheCarryCount; L:Millennium/LandmarksAndModuli:theNextOctaveCarriesALandmark; L:Millennium/LandmarksAndModuli:theMoebiusSignIsTheHalfTurnParity; L:Millennium/LandmarksAndModuli:theDoublingDoublesTheAngle	formal-checked	instance-of:winding.carry-cocycle, uses:arith.prime-valuation
coupling.prime-gap-conjectures	landmark	LegendreConjecture, CramerConjecture, BakerHarmanPintz, RiemannGapBound, MertensSquareRootBound, LucasCongruence	the classical prime-gap and Mertens statements named as Props beside the proved landmark laws	named Props	L:Millennium/LandmarksAndModuli:LegendreConjecture; L:Millennium/LandmarksAndModuli:CramerConjecture; L:Millennium/LandmarksAndModuli:RiemannGapBound; L:Millennium/LandmarksAndModuli:MertensSquareRootBound	open	uses:coupling.landmarks-and-moduli
coupling.convergent-determinant	navigator, landmark	h_{n+1}k_n − h_n k_{n+1} = (−1)^n; Σ_{d|n} Λ₂(d) = (log n)², Λ₂ = μ⋆log²; √p log p = log p^{√p}	consecutive convergents differ by an alternating unit fraction; the second von Mangoldt function sums to log²; both gap scales are logarithms of a tower		L:Millennium/Towers:theConvergentDeterminantAlternates; L:Millennium/Towers:theDivisorSumOfTheSecondIsTheLogSquared	formal-checked	instance-of:lock.farey-neighbour
coupling.zeta-five-acceleration	navigator, compression	ζ(5) = (25/24)Σ_n (−1)^n/(n³C(2n,n))·Σ_{k≤n}(−1)^k C(2k,k)/k²; 0 < J_n < t_n (n≥4); J_n n⁵ < n³C(2n,n); Σ_{N<n≤M} 1/n⁵ ≤ ¼(N^{−4} − M^{−4}); x = 1 − x/4 ⇔ x = 4/5	the deposited ζ(5) series: its return-word population is pinned and every finite tail is priced by an exact telescoping ratio	n≥4; N≥1	L:Millennium/Acceleration:thePopulationIsPinned; L:Millennium/Acceleration:theTermIsPricedByTheFifthPower; L:Millennium/Acceleration:theFiniteTailIsPriced; L:Millennium/Acceleration:theTelescopingMajorant; L:Millennium/Acceleration:theFixedPointIsFourFifths	formal-checked	instance-of:arith.ratio-series-block
coupling.sturm-reading	landmark, receiver	Sturm chain P₀=p, P₁=p′, P_{k+1} = −rem(P_{k−1},P_k); V(a) − V(b) = #roots in (a,b); X⁴−5X²+4: V(−3) = V(3)+4; reading invariant under positive rescaling; blind (zero) entries dropped	the sign-variation reading of the negated-remainder chain equals the realized root population on the exhibited charts	exact ℚ charts; endpoint conditions	L:Millennium/Sturm:theStarHexagonPolynomialIsTheQuarticLessFiveSquaresPlusFour; L:Millennium/Sturm:theStarHexagonReadingCountsFourPassages; L:Millennium/Sturm:theReadingIsInvariantUnderPositiveRescaling; L:Millennium/Sturm:theCommonRootDescendsTheDivisionTower	formal-checked	uses:ratio.div-rem
coupling.sturm-open-law	landmark, receiver	TheReadingEqualsThePopulation (general Sturm) is a named Prop; its hypotheses are live: X³−X has evalAt 0 = 0, so the endpoint condition can fail	general reading-equals-population is open in the tree; the exhibited endpoint failure shows the hypothesis is load-bearing	named Prop	L:Millennium/Sturm:TheReadingEqualsThePopulation; L:Millennium/Sturm:theEndpointConditionCanFail; L:Millennium/Sturm:theOpenLawHasLiveHypotheses	open	uses:coupling.sturm-reading
coupling.sign-change-root-flip	landmark, receiver	simple root r: [p, p′] has 1 variation just left of r and 0 just right; p(a)p(b)<0 ⇒ root in (a,b); probe with a double root at 1: p·p′ < 0 left, > 0 right	a simple root flips the pair (p, p′) losing exactly one variation; the flip does not detect multiplicity	p∈ℝ[X]	L:Millennium/SignChange:thePairLosesExactlyOneVariationAcrossASimpleRoot; L:Millennium/SignChange:theOppositeSignsForceARootStrictlyInside; L:Millennium/SignChange:theFlipDoesNotDetectMultiplicity	formal-checked	uses:coupling.sturm-reading
coupling.angle-excess	globe, complex	ε(p,q,r) = 1/p + 1/q + 1/r − 1; ε>0 ⇔ (2,2,r) or (2,3,3),(2,3,4),(2,3,5); {p,q}: V−E+F = 2 when 2p+2q−pq ≠ 0; five Platonic solids (4,6,4),(8,12,6),(6,12,8),(20,30,12),(12,30,20); Euclidean tilings exactly {3,6},{4,4},{6,3}; hyperbolic unbounded	conservation of faces and angles: the angle excess decides curvature, and positivity is finite (five, three, unbounded)	2≤p≤q≤r	L:Millennium/AngleExcess:thePositiveExcessTriplesAreClassified; L:Millennium/AngleExcess:theSchlafliEulerFormula; L:Millennium/AngleExcess:theFivePlatonicSolids; L:Millennium/AngleExcess:theEuclideanTilingsAreClassified; L:Millennium/AngleExcess:theTrichotomyIsFiveThreeAndUnbounded	formal-checked	uses:complex.boundary-squared
coupling.holon-orders	holon, globe	|G(p,q,r)| = 2/ε(p,q,r): 12, 24, 60 for (2,3,3),(2,3,4),(2,3,5); dihedral 2n; descartes(a,b,c,2(a+b+c)−d) = descartes(a,b,c,d); dim Isom(ℝ⁴)=10, +1 dilation = 11	three constrained infinities coupled with finitely many states: the sporadic holon orders are the reciprocal of the excess; the Apollonian successor is a reflection		L:Millennium/Holon:holonOrder; L:Millennium/Holon:theSporadicHolonOrders; L:Millennium/Holon:theApollonianSuccessorIsAReflection; L:Millennium/Holon:theSimilitudeCountIsEleven	formal-checked	uses:coupling.angle-excess, instance-of:swing.half-turn
coupling.horizon-cayley-chart	swing, ratio	c(z) = (z−1)/(z+1): Re z>0 ⇒ |c(z)|<1; c(z) − 1 = −2/(z+1); c∘c(z) = −1/z; c⁴ = id; cross-ratio swingPair invariant under translation, scales by u² under dilation	the horizon is the image of the ideal points under a Cayley chart of order 2², whose square is inversion	z ≠ 0, ±1	L:Millennium/Horizon:theDefectFromTheRim; L:Millennium/Horizon:theSquareOfTheChartIsInversion; L:Millennium/Horizon:theChartHasOrderTwoSquared; L:Millennium/Horizon:theCrossRatioSurvivesTheGenerators	formal-checked	instance-of:swing.half-turn
coupling.horizon-euler-parity	complex, globe	χ(genus g) = 2 − 2g always even (dart parity); sphere has no nontrivial connected cover; p×q torus grid χ = 0; spinor dim 2^5 at 11, 2^6 at 12	no map has an odd characteristic: the parity is forced by permutation signs, planarity chooses the value		L:Millennium/Horizon:theCharacteristicIsAlwaysEven; L:Millennium/Horizon:theDartParityForcesAnEvenCharacteristic; L:Millennium/Horizon:theSphereHasNoNontrivialCover; L:Millennium/Horizon:theSpinorCeilingIsCrossedBetweenElevenAndTwelve	formal-checked	uses:coupling.angle-excess
coupling.deviation-focus	globe, navigator	J″ + kJ = 0: k>0 ⇒ J = sin(√k t) with focus sin(k·π/k) = 0; k<0 ⇒ J = sinh(kt) > 0 for t>0, no focus; k=0 linear	the sign of the curvature is the sign in the deviation equation: positive curvature focuses, negative never does		L:Millennium/Deviation:thePositiveCaseHasAFocus; L:Millennium/Deviation:theNegativeCaseHasNoFocus; L:Millennium/Deviation:theFlatCaseIsLinear; L:Millennium/Deviation:theSideIsAGaugeButTheSplitIsNot	formal-checked	instance-of:einstein.field-equation
coupling.ellipse-swing	swing, ratio	[G] − 4[c] = −[force] (κ = 8πG/c⁴ has dimension N⁻¹); 8π = 2·(4π); r₁+r₂ = 2a ⇔ r₂ = S_a(r₁); e = (a(1+e) − a(1−e))/(a(1+e) + a(1−e))	the Einstein constant is an inverse force, the focal-sum law of the orbit is a Swing, and eccentricity is the residue over the modulus	a≠0	L:Millennium/Ellipse:theEinsteinConstantIsAnInverseForce; L:Millennium/Ellipse:theFocalSumLawIsTheSwing; L:Millennium/Ellipse:theEccentricityIsTheResidueOverTheModulus; L:Millennium/Ellipse:theEightPiFactors	formal-checked	instance-of:swing.half-turn, uses:einstein.field-equation
coupling.tesseract-unicursal	complex, cycle	|E(Q_n)| = n·2^{n−1}: 12 = 3·2², 32 = 4·2³; χ(Q₄ boundary) = 0; Gray cycle on Q₃ Hamiltonian with single-axis steps; ab = ba ⇔ aba⁻¹b⁻¹ = 1; couple moment (a−p)×F + (b−p)×(−F) = (a−b)×F	twelve is three axes times 2² parallel edges; a parallelogram closes iff its generators commute; a couple's moment is a free vector		L:Millennium/Tesseract:theCubeHasTwelveEdges; L:Millennium/Tesseract:theTesseractHasThirtyTwoEdges; L:Millennium/Tesseract:theGrayCycleIsHamiltonian; L:Millennium/Tesseract:theParallelogramClosesIffTheGeneratorsCommute; L:Millennium/Tesseract:theCoupleMomentIsIndependentOfThePoint	formal-checked	instance-of:holonomy.cell-face
coupling.standing-wave-gap	parametron, globe	sin(kL) = 0 ⇔ kL = nπ; first mode π/L > 0; L<L′ ⇒ π/L′ < π/L; density of states KL/π; the escaping side has no nodes	a boundary condition quantises the interior: the gap is the boundary's reciprocal and vanishes in the infinite-volume limit	L>0	L:Millennium/StandingWave:theNodesAreQuantisedByTheBoundary; L:Millennium/StandingWave:theGapIsThePositiveFirstMode; L:Millennium/StandingWave:theGapShrinksWithTheBox; L:Millennium/StandingWave:theDensityOfStatesIsTheBoxOverPi	formal-checked	instance-of:constitution.modes, uses:coupling.gap-free-finite-dim
coupling.sphere-packing-reflection	swing, navigator	five bends: (Σb)² − 3Σb² = 0 (Soddy–Gossett) preserved by every reflection b_i ↦ ... ; two reflection words in different order give different bends	sphere packing as a noncommuting reflection orbit: tangency is preserved, and the chronology cannot collapse to a multiset	integral bends	L:Millennium/SpherePacking:soddyGossettDefect; L:Millennium/SpherePacking:everyReflectionPreservesTangency; L:Millennium/SpherePacking:thePackingChronologyCannotCollapseToAMultiset; L:Millennium/SpherePacking:aReturnedFaceDoesNotEraseTheReflectionLineage	formal-checked	instance-of:swing.half-turn, uses:fractal.packing
coupling.swing-harmonic-conjugate	swing	harmonic conjugate of a w.r.t. (b,d) is unique; in the constraint chart the Swing is negation; affine Swing S_b a is the unique x with x−b = −(a−b); inversion preserves the swing pair projectively	the Swing, defined as harmonic conjugation (body, anchor, two constraints), is negation in the chart the constraints declare	2a−b−d ≠ 0	L:Millennium/Swing:harmonicConjugate; L:Millennium/Swing:theSwingIsNegationInTheConstraintChart; L:Millennium/SwingBridges:harmonicConjugate_unique; L:Millennium/SwingBridges:affineSwing_is_the_unique_negated_displacement; L:Millennium/SwingBridges:swingPair_inversion_projectively	formal-checked	instance-of:swing.half-turn
coupling.swing-parity-board	swing, tower	span(S_b a, b, c) = −span(a,b,c); every body keeps its ℤ² parity class; fourth corner unreachable; board passage does not glue; per-body parity does not characterize reachability; span = Paying.spanOf = WindingLedger.cross	the Swing negates the oriented span (the hand flips, magnitude stands), so the parity board has a nontrivial obstruction group	integer sites	L:Millennium/Swing:theSwingNegatesTheOrientedSpan; L:Millennium/Swing:theFourthCornerIsUnreachable; L:Millennium/Swing:theBoardDoesNotGlue; L:Millennium/SwingBridges:reachability_is_not_characterized_by_perBodyParity; L:Millennium/SwingBridges:orientedSpan_eq_paying_eq_winding	counterexample	uses:coupling.gluing-obstruction, uses:winding.ledger
coupling.swing-words	swing, navigator	S_{b₁}S_{b₂}S_{b₃} = S_{b₁−b₂+b₃}; S_{b₁}S_{b₂} a = a + 2(b₁−b₂); span after n Swings about one anchor = (−1)ⁿ span; the Swing family is not order-blind	odd Swing words are Swings about the alternating sum, even words are translations, and the hand is the parity of the word		L:Millennium/Navigation:theOddCircuitIsASwingAboutTheAlternatingSum; L:Millennium/Navigation:theEvenCircuitIsATranslation; L:Millennium/Chronology:theHandIsTheParityOfTheWord; L:Millennium/Chronology:theSwingFamilyIsNotOrderBlind	formal-checked	instance-of:swing.compose-translation
