fluid.phase-field	holon, constitution, coholon	u̇ = −B(u,u) − νΔ_Hu + A_Q†μ_Q,  Q̇ = −A_Q u − Mμ_Q,  μ_Q = W′(Q) − κΔQ:  Ḣ = −ν‖∇u‖² − ⟨μ_Q, Mμ_Q⟩;  σ_Q = [W + κ|∇Q|²/2]I − κ∇Q⊗∇Q	internal modes couple through the exact advection adjoint so the cross terms cancel; the material force is a capillary stress divergence (a phase-field fluid class)	flat periodic incompressible chart, M positive self-adjoint, κ ≥ 0	D:HOLONIC_FLUID_CONSTRUCTION.md#7-a-constructed-extension-internal-modes-contribute-stress-and-diffusion	proved-derived	instance-of:physics.port-hamiltonian
fluid.complex-euler	holon, swing	U = a + ib: ȧ = −B(a,a) + B(b,b) + νΔa, ḃ = −B(a,b) − B(b,a) + νΔb;  K = ∫(|a|² + |b|²)/2: K̇ = −2∫(b⊗b):∇a − ν∫(|∇a|² + |∇b|²)	complex Euler/NS keeps an indefinite stretching exchange: its Hermitian energy is not conserved, conjugation is the Swing about (a,0), and projection to a loses B(b,b)	periodic divergence-free domain	D:HOLONIC_FLUID_CONSTRUCTION.md#8-complex-eulerns-and-conducting-fluid-modes-retain-their-distinct-signs; L:Physics/ConductiveFluidReflection:complexRealProjection_retains_Bbb	proved-derived	uses:fluid.navier-stokes
fluid.mhd-elsasser	holon, swing, constitution	ḃ = −B(a,b) + B(b,a) + η_mΔb;  complex imaginary evolution − MHD = −2B(b,a);  z± = a ± b, ν± = (ν ± η_m)/2: ż± = −B(z∓, z±) + ν₊Δz± + ν₋Δz∓	MHD induction carries the opposite stretching sign, which cancels the cross power; the swap (a,b) ↦ (b,a) is a Swing whose eigensections are the Elsasser variables	constant-density incompressible MHD, finite Galerkin	L:Physics/ConductiveFluidReflection:elsasser_identity_plus; L:Physics/ConductiveFluidReflection:elsasser_identity_minus; L:Physics/ConductiveFluidReflection:complexImaginaryEvolution_differs_from_mhd; L:Physics/ConductiveFluidReflection:diffusion_plus	formal-checked	uses:fluid.complex-euler
fluid.paired-swing-cayley	swing, holon	C_h = (I − hJ/2)⁻¹(I + hJ/2), J = −P∇_u skew:  C_h†C_h = I;  R_C R_I = diag(C_h, C_h†);  moving involution R(t): Ω = ṘR is skew	two constituted Swings realize a Cayley advection step and its opposite transport; ordered moving reflections generate an energy-preserving infinitesimal transport	frozen divergence-free velocity; I − hJ/2 invertible	D:HOLONIC_FLUID_CONSTRUCTION.md#2-the-constitutive-contact-equation-is-a-swing; L:Computation/HolonicConstitutiveCirculation:paired_graphSwings_transport; L:Computation/HolonicConstitutiveCirculation:graphScattering_inversePair	formal-checked	uses:holon.cayley-isometry
em.telegrapher-energy	holon, constitution, tube	V_s = −∂_t(LI) − RI + e_src,  I_s = −∂_t(CV) − GV + i_src:  e = (LI² + CV²)/2,  e_t + (VI)_s = e_src I + i_src V − RI² − GV² − (L_t I² + C_t V²)/2	a reduced channel keeps inductance, capacitance and heat: energy flux VI, Joule and leakage loss, and the work of changing L and C	one-dimensional channel coordinate s	D:FLUID_REFLECTION_AND_CONCENTRATED_INTERIORS.md#a-reduced-channel-retains-inductance-capacitance-and-heat	proved-derived	instance-of:physics.port-hamiltonian
fluid.plasma-source	holon, constitution	ρ_t + div(ρu) = 0,  (ρu)_t + div(ρu⊗u + pI − τ) = −ρ∇Φ + ρ_eE + J×B + f_rad,  div B = 0, B_t = −curl E, ρ_{e,t} + div J = 0	the lightning source is a conducting fluid coupled to Maxwell: momentum receives gravitational, electric, Lorentz and radiative forces	declared constitutive closures for τ, J, f_rad	D:FLUID_REFLECTION_AND_CONCENTRATED_INTERIORS.md#physical-source-and-receiver	definition	uses:fluid.navier-stokes, uses:maxwell.stokes-dirac
em.streamer-drift	holon, constitution	Γ_e = n_e u − μ_e n_e E − D_e∇n_e,  ∂_t n_e + div Γ_e = S_ion + S_photo − S_attach − S_recombine,  div E = ρ_e/ε₀, E = −∇φ	a leader channel is founded by drift–diffusion of electrons with ionization and attachment sources under the Poisson field	electrostatic chart	D:FLUID_REFLECTION_AND_CONCENTRATED_INTERIORS.md#leaders-form-a-conducting-medium-return-strokes-use-and-change-it	definition	uses:heat.leader-breakdown
heat.leader-breakdown	deposition, constitution, tube	j = ⋆_Θ dφ, ∂j = σ (flux from constitution);  Θ ← Θ + Γ(j) (constitution from flux);  next growth ∝ |⟨dφ, e⟩|^η on frontier cells	lightning and canyon carving are one deposition loop: breakdown raises conductance on grown edges, the return stroke re-solves on the changed constitution, and the new potential sets the next growth measure	dielectric breakdown model; Markov on (Θ, φ), not on events	D:ELEMENTARY_OBJECTS.md#8-deposition	proved-standard	uses:deposition.law
fluid.boundary-memory	tube, globe, holon	ẋ = Ax + Bz + f, ż = Cx + Dz + g, z = Kx + r ⇒ ṙ = (D − KB)r + (C + DK − KA − KBK − K̇)x + g − Kf;  z(t) = e^{tD}z(0) + ∫₀ᵗ e^{(t−s)D}[Cx(s) + g(s)]ds	eliminating an interior keeps a dynamical boundary memory (kernel B e^{(t−s)D} C, initial interior, forcing); a static Schur elimination can fail even for a passive oscillator	constant D for the memory kernel; changing chart K(t)	L:Physics/ReflectedBoundaryMemory:reflectedResidual_rate; L:Physics/ReflectedBoundaryMemory:hasDerivAt_reflectedResidual; D:HOLONIC_FLUID_CONSTRUCTION.md#6-microscopicmacroscopic-and-interiorexterior-are-two-receiver-cuts	formal-checked	uses:resolvent.dynamic-schur
fluid.boundary-reduction	tube, compression	∀x,z: E′(Ax + Bz) = U(Ex) ⇔ E′A = UE ∧ E′B = 0;  moving chart: Ė + EA = UE, EB = 0	a changing boundary encoding eliminates an arbitrary interior exactly when the boundary action descends and the interior coupling is invisible in the next encoding; the encoder derivative participates	linear maps over a field	L:Physics/ReflectedBoundaryMemory:boundary_reduction_iff; L:Physics/ReflectedBoundaryMemory:boundary_reduction_with_forcing; L:Physics/ReflectedBoundaryMemory:moving_boundary_rate	formal-checked	uses:quotient.joint-descent, generalizes:compression.boundary-reduction
fluid.static-elimination-fails	tube, constitution	passive coupled example: total quadratic energy loses z² at every state, static interior equilibrium C + DK = 0 holds, yet at x = 1 the residual is 0 while its derivative is 1	discarding a dynamically returning interior is wrong even for a passive system whose energy decreases	real two-coordinate witness	L:Physics/ReflectedBoundaryMemory:counterexample_residual_derivative_at_one; L:Physics/ReflectedBoundaryMemory:counterexample_energy_rate; L:Physics/ReflectedBoundaryMemory:counterexample_static_interior_equilibrium	counterexample	obstructs:fluid.boundary-reduction
heat.port-ohmic	holon, constitution, parametron	storage E = ½(C⁻¹q² + L⁻¹φ²) (capacitive and inductive coordinates):  dE/dt = port power − ohmic heat, heat ≥ 0 for nonnegative conductances;  E + retained heat changes exactly by port power;  d/dt(½kq²) = (kq)q̇ + ½k̇q²	a capacitor/inductor port pair balances stored energy against external power and returned ohmic heat; a changing capacitance adds its own work	differentiable trajectory obeying the constitutive dynamics	L:Physics/PortEnergyHeat:hasDerivAt_portStoredEnergy; L:Physics/PortEnergyHeat:hasDerivAt_totalEnergy_of_ohmicLaw; L:Physics/PortEnergyHeat:ohmicHeat_nonneg; L:Physics/PortEnergyHeat:hasDerivAt_changingCapacitiveEnergy	formal-checked	instance-of:physics.port-hamiltonian
thermal.heat-kernel	complex, coholon, cycle	x ↦ x − aΔ_H x (Euler heat step) fixes harmonic h and keeps residues in h^⊥;  Δ(dα) = d(δdα);  T(h + r) = h + T r;  transported exact residue ⇒ class unchanged: T(h + dα) = h + dβ;  heat trace Z(t) = tr e^{−tΔ_H} → dim ker Δ_H	the heat flow on a complex evolves exact and coexact components while fixing the harmonic class; step stability is a separate spectral condition	finite differential complex with Hodge Laplacian	L:Physics/TemporalHodgeResidue:eulerHeatStep_fixes_harmonic; L:Physics/TemporalHodgeResidue:eulerHeatStep_preserves_residue; L:Physics/TemporalHodgeResidue:closed_class_representative; L:Physics/TemporalHodgeResidue:transport_harmonic_residue; D:HOLONIC_FLUID_CONSTRUCTION.md#9-fractal-scale-hodge-rh-and-bsd-share-operations-with-specified-sources	formal-checked	uses:holon.diffusion-dissipates
heat.implicit-step-defect	constitution, epoch	C(φ₁ − φ₀) = s − τLφ₁ ⇒ E₁ − E₀ = ⟨φ₁, s⟩ − τ⟨φ₁, Lφ₁⟩ − ‖φ₁ − φ₀‖²_C/2	a finite implicit diffusion step dissipates an extra time-step defect, not a physical friction; for the graded law L needs both lower and upper Hodge terms	positive capacities C, L ⪰ 0	D:HOLONIC_FLUID_CONSTRUCTION.md#exact-library-return-after-the-architecture-audit	proved-derived	uses:holon.backward-euler-defect
heat.spectral-dimension	complex, tower, cycle	Z(λ²t) − b = λ^{−d_s}[Z(t) − b], b = dim ker Δ_H	a heat-trace scaling relation specifies a spectral dimension when it holds; a fixed finite matrix has no small-time power law by default	identified scale family of Laplacians	D:HOLONIC_FLUID_CONSTRUCTION.md#9-fractal-scale-hodge-rh-and-bsd-share-operations-with-specified-sources	definition	uses:thermal.heat-kernel
wave.scattering-rotation	contact, holon	R(a,b) = [[a,−b],[b,a]], a² + b² = 1 ⇒ |R x|² = |x|² on complex ports;  attenuation d: d²P + (1 − d²)P = P, heat (1 − d²)P ≥ 0 for 0 ≤ d ≤ 1	a power-normalized two-port scattering is a rotation preserving summed port power; attenuation leaves the complementary fraction as explicit heat	finite transmission channel	L:Physics/ScatteringWaveHeat:scattering_power; L:Physics/ScatteringWaveHeat:attenuation_power_heat; L:Physics/ScatteringWaveHeat:attenuationHeat_nonneg	formal-checked	uses:wave.junction-reflection
mass.released-motion	holon, swing	x(t) = x₀ + v₀t + gt²/2, v(t) = v₀ + gt:  flow property x(t+s) = x_{x(t),v(t)}(s);  KE + PE conserved;  impulse J: m v′ − m v = J, ΔKE = ⟨v, J⟩ + |J|²/(2m)	weak-field constant-acceleration released motion is a flow that conserves mechanical energy; an impulse changes momentum by J and kinetic energy by ⟨v,J⟩ + |J|²/2m	prescribed uniform acceleration g, m > 0	L:Physics/ReleasedMotion:flow_position; L:Physics/ReleasedMotion:constant_acceleration_total_energy; L:Physics/ReleasedMotion:releasedVelocity_momentum_increment; L:Physics/ReleasedMotion:releasedVelocity_kinetic_work_increment; H:crates/holonics/src/exact_linear/released_motion.rs	formal-checked	
mass.released-endpoint-defect	receiver	x₁(t) − x₀(t) = Δx + tΔv + (t²/2)Δg,  ‖·‖ ≤ ‖Δx‖ + |t|‖Δv‖ + (t²/2)‖Δg‖	the endpoint defect between two released motions is exactly the transported difference of their initial data and accelerations	normed vector space	L:Physics/ReleasedMotion:position_endpoint_defect; L:Physics/ReleasedMotion:endpoint_defect_norm_le	formal-checked	uses:mass.released-motion
mass.conformation-stiffness	constitution, receiver	K_t = k·(2x)ᵀ·1·(2x) + prestress(k, a, x): the coupled-incidence response for strain Jacobian B = 2x plus a geometric term;  changing scale charts keep an exact square (zero passage defect)	a mechanical tangent stiffness is the coupled-incidence material response plus a prestress term, and changing receiver scales still return an exact local square	nonzero calibration scales; declared explicit-Euler step	L:Physics/MechanicalReceiver:conformation_stiffness_joins_coupled_response; L:Physics/MechanicalReceiver:scaled_update_exact; L:Physics/MechanicalReceiver:updateHolon_defect_zero; L:Physics/MechanicalReceiver:changing_mechanical_history_exact	formal-checked	uses:parametron.lc-exchange
mass.exact-descent-not-energy	receiver, constitution	q(fine(1,1,1,1)) = coarse(q 1) with energy 2 → 50	exact receiver descent does not imply energy descent for a large finite step; a richer oriented response cannot factor through the squared-extension receiver	k = a = h = x = 1 witness	L:Physics/MechanicalReceiver:exact_coarse_step_can_increase_energy; L:Physics/MechanicalReceiver:oriented_response_reopens_extension; L:Physics/MechanicalReceiver:unit_extension_fibre_is_plural	counterexample	obstructs:mass.conformation-stiffness
wave.seam-contact	contact, holon, cycle	δ = y − u x (unit connection u):  |x′|² + |y′|² = |x|² + |y|² − 2α(1 − α)|δ|²;  x′ + ū y′ = x + ū y;  energy + heat = energy;  gauge covariant under unit reorientations (g, h)	a connection-covariant passive phase contact dissipates exactly 2α(1−α)|transported difference|² as heat and conserves the transported pair sum	|u| = 1, 0 ≤ α ≤ 1	L:Physics/PhaseContactPassage:seamMix_energy_decrement; L:Physics/PhaseContactPassage:seamMix_transported_sum; L:Physics/PhaseContactPassage:seamMix_energy_plus_heat; L:Physics/PhaseContactPassage:seamMix_gauge_covariant	formal-checked	instance-of:contact.material
wave.sign-holonomy	cycle, complex	signs (+1, +1, −1) around a three-cycle admit only the zero parallel section; all-positive admits every constant	a negative sign holonomy (a half-turn around the cycle) forbids a nonzero parallel section; orientation needs product +1	three-cycle of unit connections	L:Physics/PhaseContactPassage:signedThreeCycle_only_zero; L:Physics/PhaseContactPassage:positiveThreeCycle_constant	formal-checked	uses:holon.stokes
wave.interpolation-intensity	ratio, receiver	(1−t)|x|² + t|y|² − |(1−t)x + ty|² = t(1−t)|y − x|² ≥ 0	affine nodal intensity loses exactly the retained phase variance; interference is the cross term an intensity average drops	0 ≤ t ≤ 1, complex amplitudes	L:Physics/PhaseContactPassage:interpolation_intensity_defect; L:Physics/PhaseContactPassage:interpolation_intensity_defect_nonneg	formal-checked	uses:encoding.chord-cross-terms
heat.enzyme-conservation	holon, complex	E + S ⇄ ES → E + P: source columns give Ė + ĖS = 0 and Ṡ + ĖS + Ṗ = 0 for every rate vector (mass-action or accessibility-modulated)	stoichiometric sources conserve the enzyme and substrate totals by column cancellation, whatever the rates or conformation-dependent accessibility	four-species chart; nonnegative concentrations give nonnegative currents	L:Physics/ReactionCurrent:enzyme_total_source_conserved; L:Physics/ReactionCurrent:substrate_total_source_conserved; L:Physics/ReactionCurrent:sequenceReactionSource_conserves; L:Physics/ReactionCurrent:massActionRates_nonneg	formal-checked	uses:holon.stokes
heat.joint-fold-flux	receiver, compression	two joint populations with equal fold marginals and equal free totals have binding fluxes a/2 and b/2 (differ by (b − a)/2)	binding flux sees free population together with fold-specific access; marginals do not determine the flux	a ≠ b	L:Physics/ReactionCurrent:joint_population_binding_flux_ne; L:Physics/ReactionCurrent:joint_population_same_fold_marginals; L:Physics/ReactionCurrent:joint_population_binding_flux_difference	counterexample	uses:xent.scalar-fibre
heat.hodge-cut-ledger	complex, cycle	E_A(h + e) = E_A(h) + E_A(e) + X_A(h, e);  X_{A∪B} = X_A + X_B;  orthogonal total ⇒ X_A = −X_B;  witness on a 4-cycle: total 30 = 25 + 5, cuts 5 and 25, cross −10 and +10	cutting a closed current into pieces keeps a mixed harmonic/exact term in each piece; the pieces' cross terms cancel only in the whole	closed finite cycle; complex or real currents	L:Physics/PartitionedHodgeEnergy:orthogonal_union_has_opposite_cut_terms; L:Physics/PartitionedHodgeEnergy:witness_cut_cross_defects; L:Physics/PartitionedHodgeEnergy:witness_cut_ledger_retains_mixed_term; L:Physics/PartitionedHodgeEnergy:cut_boundaries_cancel	formal-checked	uses:gr.joined-balance
em.faraday-telescope	complex, aeon, epoch	Σ_{t<n} ∮_{∂f} E_t = −(Φ_f(n) − Φ_f(0));  equal face circulations ⇒ emfs differ by a curl-free cochain	induced circulations over any number of time grains telescope to the one exterior flux difference, with no rounding or chosen time scale	SatisfiesFaradayHistory	L:Physics/HolonicDiscreteInduction:faradayHistory_telescopes; L:Physics/HolonicDiscreteInduction:faceCirculation_sub_eq_zero_of_eq	formal-checked	uses:ym.discrete-faraday
em.continuity-global	complex, holon	Σ_nodes div j = 0 on a closed carrier;  local q′ − q + div j = s ⇒ Σ(q′ − q) = Σ s;  local face currents are source-free at every node	charge continuity sums to the global source/storage balance because every branch departure and arrival cancel once	closed finite carrier	L:Physics/HolonicDiscreteInduction:ContinuityGrain.globalBalance; L:Physics/HolonicDiscreteInduction:sum_nodeDivergence_eq_zero; L:Physics/HolonicDiscreteInduction:nodeDivergence_localFaceCurrent_eq_zero	formal-checked	uses:holon.stokes
em.mutual-induction	holon, constitution, swing	emf_o = −Σ_s M_{os}(I_s′ − I_s);  coordinated reorientation of currents and both indices of M reorients the returned linkage and changes nothing else	mutual induction is the signed superposition of all exact current differences through the coupling table, covariant under every winding-orientation change: up/down is a receiver hand	four-axis coupling table	L:Physics/HolonicDiscreteInduction:inducedAxisEmf_eq_sum_currentDifferences; L:Physics/HolonicDiscreteInduction:inducedAxisEmf_reorient; L:Physics/HolonicDiscreteInduction:axisFluxLinkage_reorient	formal-checked	uses:ym.discrete-faraday, uses:ym.eddy-current-and-axis-emf
em.period-bivector	cycle, complex	period pairing ⟨γ̂, δ̂⟩ = 6 = −⟨δ̂, γ̂⟩, ⟨û, ŵ⟩ = 1 = −⟨ŵ, û⟩;  the bivector is alternating and invariant under the monodromies A1, A2, M0	the rank-four period carrier has an alternating period bivector with oriented plane multiplicities 6 and 1, preserved by its monodromy	integer period lattice	L:Physics/HolonicDiscreteInduction:gamma_delta_periodPairing; L:Physics/HolonicDiscreteInduction:u_w_periodPairing; L:Physics/HolonicDiscreteInduction:periodBivector_isAlternating; L:Physics/HolonicDiscreteInduction:periodBivector_is_M0_invariant	formal-checked	uses:ym.period-bivector-invariance
em.poynting-midpoint	holon, tube, receipt	Faraday ΔB = −curl Ē, Ampère ΔE = K B̄ − J (midpoint sections) ⇒ U(t+1) − U(t) + P_boundary(Ē, B̄) + ⟨Ē, J⟩ = 0;  telescopes over a world tube;  closed material carrier, J = 0 ⇒ energy conserved	the midpoint Maxwell grain satisfies the Poynting law exactly: stored field energy change plus outward boundary power plus source work is zero, with no forward-step remainder	positive cell Hodge; K = material co-curl closes the boundary port	L:Physics/HolonicDiscreteMaxwellOperator:poynting_balance; L:Physics/HolonicDiscreteMaxwellOperator:telescopes; L:Physics/HolonicDiscreteMaxwellOperator:closed_material_sourceFree_conserves; L:Physics/HolonicDiscreteMaxwellOperator:boundaryPower_materialCoCurl_eq_zero; L:Physics/HolonicDiscreteMaxwellOperator:fieldEnergy_firstDifference	formal-checked	instance-of:thermal.entropy-production, uses:maxwell.stokes-dirac, uses:ym.discrete-maxwell-operator
em.scale-passage-injective	tower, constitution	a scale passage preserving the complete Hodge field energy commutes with curl and co-curl and is injective on edges and faces;  no passage through a noninjective (e.g. zero) edge transport	a genuinely lossy receiver cannot be promoted to a complete constituted scale passage: complete energy preservation forbids losing a direction	CellHodgeScalePassage between grains	L:Physics/HolonicDiscreteMaxwellOperator:edgeTransport_injective; L:Physics/HolonicDiscreteMaxwellOperator:no_passage_with_noninjective_edgeTransport; L:Physics/HolonicDiscreteMaxwellOperator:fieldEnergy_natural; L:Physics/HolonicDiscreteMaxwellOperator:transport_curl	formal-checked	uses:ym.discrete-maxwell-operator
wave.maxwell-wave	holon, complex, cycle	Δ²E = −c² curl*curl E,  Δ²B = −c² curl curl* B,  c² = (με)⁻¹ > 0;  every linear receiver commutes with the second difference	Faraday followed by Ampère–Maxwell gives the curl–curl wave law with the exact constitutive speed; a lawful fold retains the wave equation including c²	vacuum Maxwell passage on the six-plane carrier (3 + 1 split)	L:Physics/HolonicMaxwellPropagation:electric_secondDifference; L:Physics/HolonicMaxwellPropagation:magnetic_secondDifference; L:Physics/HolonicMaxwellPropagation:propagationSpeed_sq; L:Physics/HolonicMaxwellPropagation:electricWave_preserved; L:Physics/HolonicDiscreteMaxwellOperator:electric_secondDifference	formal-checked	equiv:ym.maxwell-propagation
heat.cross-current-heat-source	holon, receiver	X(J,K) = Im(conj z_J · z_K);  J, K each solve ∂_t = ν∂_x²;  X(t,x) = e^{−νt}(e^{−4νt} − 1) sin x/2, zero at t = 0 and for ν = 0, nonzero for ν, t > 0, sin x ≠ 0;  (∂_t − ν∂_x²)X = mixed spatial cross current e^{−5νt} sin x	the oriented cross-current of two heat-transported currents is not itself a heat solution: its heat defect is exactly the mixed derivative current	explicit four-axis currents at different heat frequencies	L:Physics/HolonicEntropyHeatCurrent:entropyHeatCrossCurrent_eq; L:Physics/HolonicEntropyHeatCurrent:entropyHeatCrossCurrent_nonzero; L:Physics/HolonicEntropyHeatCurrent:entropyHeatCrossCurrent_sourced_heat_equation; L:Physics/HolonicEntropyHeatCurrent:entropyAxisCrossCurrent_eq_complex_pairing	formal-checked	uses:heat.entropy-cross-current, uses:coupling.holonic-entropy-axis-cross-current
heat.caloric-polynomials	constitution, navigator	v_n: ∂_t v_n = ∂_x² v_n, ∂_x v_{n+1} = (n+1)v_n (Appell), v_n(x,0) = xⁿ;  v₂ = x² + 2t, v₃ = x³ + 6xt, v₄ = x⁴ + 12x²t + 12t²;  v_n(x, −½) = He_n(x);  v_n(lx, l²t) = lⁿv_n(x,t)	the heat polynomials are the exact heat carrier over ℚ: an Appell family, parabolically homogeneous, and running the flow back by ½ gives the Hermite polynomials	rational polynomial carrier	L:Fluid/Caloric:theCaloricRecurrenceSolvesTheHeatEquation; L:Fluid/Caloric:theCaloricFamilyIsAnAppellSequence; L:Fluid/Caloric:theFirstCaloricPolynomials; L:Fluid/Caloric:theAppellTimeReversalIsTheHermitePolynomial; L:Fluid/Caloric:theParabolicScalingIsHomogeneous	formal-checked	instance-of:thermal.heat-kernel, uses:ns.caloric-carrier
heat.backward-heat-window	constitution, compression	E_N(τ)p = Σ_{k≤N} (τ^k/k!) p^{(2k)};  deg p ≤ N ⇒ E_N(−τ)E_N(τ)p = p for every rational τ;  (E_N(τ) − 1)^{N+1} = 0 on the window;  every window has a construction outside it	on a polynomial window the heat flow is unipotent and exactly invertible at every time; the aperture belongs to the carrier, not to the operator, and the nilpotency order is not uniform	polynomials of degree ≤ N over ℚ	L:Fluid/Caloric:theBackwardFlowHasNoAperture; L:Fluid/Caloric:theFlowIsTheTruncatedHeatSeries; L:Fluid/Caloric:theDifferenceIsNilpotentOnTheWindow; L:Fluid/Caloric:theTwoCarriersDisagreeAboutTheAperture; L:Fluid/Caloric:theNilpotencyOrderIsNotUniform	formal-checked	uses:coupling.poincare-condensation-reconstructs, uses:ns.caloric-carrier
wave.standing-wave	cycle, receiver, globe	2i sin z = e^{iz} − e^{−iz};  sin(kL) = 0 ⇔ kL ∈ πℤ;  gap = π/L > 0, shrinking as L grows;  sinh(kt) ≠ 0 for k, t > 0;  #{n : nπ/L ≤ K} ⇔ n ≤ KL/π (Weyl, density L/π), uniform spacing π/L	a standing wave is two counter-propagating directions; a fixed boundary quantizes the interior with first rung π/L (a gap from a boundary condition), nodes exist only on the closing side, and the mode count is linear in cutoff and box	real k, L > 0	L:Physics/StandingWave:theStandingWaveIsTwoCounterPropagating; L:Physics/StandingWave:theNodesAreQuantisedByTheBoundary; L:Physics/StandingWave:theGapShrinksWithTheBox; L:Physics/StandingWave:theEscapingSideHasNoNodes; L:Physics/StandingWave:theModeConditionIsLinear; L:Physics/StandingWave:theNodeSpacingIsUniform	formal-checked	uses:ym.spectrum-has-mass-gap, uses:coupling.standing-wave-gap
fluid.helicity-linking	cycle, holon	H(Γ) = Σ_{i,j} lk(i,j) Γ_i Γ_j;  lk symmetric;  inserting a crossing c changes lk by its hand sign on the pairs it meets, and H by sign(c)·Σ_{meets} Γ_iΓ_j	helicity is the circulation-weighted linking reading of an addressed crossing population of vortex strands	three strands, finite crossing population	L:Fluid/HelicityAsLinking:helicity_cons; L:Fluid/HelicityAsLinking:linkingNet_cons; L:Fluid/HelicityAsLinking:linkingNet_symm	formal-checked	uses:fluid.kelvin-holonomy, uses:ns.helicity-linking-form
quantum.fermi-dirac	receiver, ratio, parametron	n = 1/(1 + e^{β(ε − μ)}) = σ(β(μ − ε)),  vacancy 1 − n,  (ε + c, μ + c) leaves n unchanged	a fermionic mode's grand-canonical occupation is the binary normalized exponential (sigmoid) of the energy–chemical-potential difference; a common energy reference is a gauge	one mode with occupation 0 or 1; no independent-mode factorization for interacting Hamiltonians	L:Physics/FermionicModeReceiver:fermi_dirac_receiver; L:Physics/FermionicModeReceiver:occupation_is_sigmoid; L:Physics/FermionicModeReceiver:common_energy_reference; L:Physics/FermionicModeReceiver:vacancy_is_one_minus_occupation	formal-checked	instance-of:norm.sigmoid-binary
quantum.car	holon, parametron	{c_i, c_j} = 0, {a_i, a_j} = 0, {a_i, c_j} = δ_ij;  c_i² = 0;  sign(i, S) = (−1)^{#{k ∈ S : k < i}}, sign² = 1;  a = c*;  |occupations| = 2^{#modes}	the finite fermionic carrier is occupation subsets with Koszul signs; creation and annihilation satisfy the complete canonical anticommutation relations, and exclusion holds for every superposed mode	linearly ordered finite mode population	L:Computation/HolonicFermionicOccupation:annihilate_create_add_create_annihilate; L:Computation/HolonicFermionicOccupation:create_create_add_swap; L:Computation/HolonicFermionicOccupation:superposedCreation_square_zero; L:Computation/HolonicFermionicOccupation:annihilationMatrix_eq_conjTranspose_creationMatrix; L:Computation/HolonicFermionicOccupation:card_occupation	formal-checked	
quantum.koszul-sign	holon, swing	inserting an earlier unoccupied mode reverses a later mode's sign; the two insertion orders of distinct modes carry opposite total sign	fermionic exchange antisymmetry is the Koszul sign of the preceding occupation, a half-turn per earlier occupied mode	distinct absent modes	L:Computation/HolonicFermionicOccupation:koszulSign_insert_of_lt; L:Computation/HolonicFermionicOccupation:koszulSign_swap; L:Computation/HolonicFermionicOccupation:koszulSign_mul_self	formal-checked	uses:quantum.car
quantum.fermi-hubbard	holon, complex, constitution	H = −t Σ_bonds Σ_σ (u c†_iσ c_jσ + ū c†_jσ c_iσ) + U Σ_i n_i↑ n_i↓ − μ N;  H Hermitian for real t, U; every term preserves particle number	the finite Fermi–Hubbard Hamiltonian composed from CAR transports is Hermitian with connection-weighted links, and number-preserving term by term	finite lattice of sites and bonds, spin ↑↓	L:Computation/HolonicFermiHubbard:hamiltonianWithLinks_isHermitian; L:Computation/HolonicFermiHubbard:hamiltonian_isHermitian; L:Computation/HolonicFermiHubbard:bondHopping_preservesParticleNumber; L:Computation/HolonicFermiHubbard:complexBondHopping_isHermitian	formal-checked	uses:quantum.car
quantum.evolution-kinds	holon, aeon	real time: ‖e^{−itH}ψ‖ = ‖ψ‖, U(s+t) = U(s)U(t);  imaginary time: e^{−(s+t)H} = e^{−sH}e^{−tH} (nonunitary semigroup);  Markov: Σ mass = 1;  boundary: storage change + Σ port returns = balance	real-time unitary transport, imaginary-time semigroups, stochastic mass transport, physical diffusion and open boundary return are distinct evolution kinds with distinct conserved faces	finite self-adjoint Hamiltonian	L:Computation/HolonicEvolutionKinds:realTime_norm_conserved; L:Computation/HolonicEvolutionKinds:realTime_add; L:Computation/HolonicEvolutionKinds:imaginaryTime_add; L:Computation/HolonicEvolutionKinds:markov_mass_preserved; L:Computation/HolonicEvolutionKinds:physical_boundary_balance	formal-checked	uses:resolvent.markov-composition
quantum.worldline-sign	holon, cycle	signed amplitude of a fermionic worldline history = −A for odd exchange parity, +A for even	a fermionic worldline history carries its exchange parity as a half-turn sign on its amplitude	finite occupation slices	L:Computation/HolonicEvolutionKinds:signedAmplitude_odd; L:Computation/HolonicEvolutionKinds:signedAmplitude_even	formal-checked	uses:quantum.koszul-sign
wave.malus	receiver, parametron	⟨analyzer θ_a | source θ_s⟩ = cos(θ_s − θ_a),  |·|² = cos²(θ_s − θ_a);  every real orthonormal pair averages to the unpolarized density, which reads ½ on every linear analyzer	Malus's law is the squared overlap of relative polarization directions; an unpolarized density is a receiver fibre of many pure pairs	declared transverse Jones chart (arrows are rays, not spatial directions)	L:Physics/DirectionalPolarization:malus_relative_angle; L:Physics/DirectionalPolarization:angle_overlap; L:Physics/DirectionalPolarization:rotated_pair_same_mixture; L:Physics/DirectionalPolarization:mixed_receiver_half	formal-checked	uses:wave.interpolation-intensity
