cell.a2-cone-orientation	complex	A₂ triangulation: lower cone det = +1, upper cone det = −1 at height-one lifts; modulo translations 1 vertex, 3 edges, 2 faces	the cusp's two triangle classes are unimodular with opposite orientation	plane lattice ℤ²	L:Geometry/SixSphereExceptionalData:lowerCone_det; L:Geometry/SixSphereExceptionalData:upperCone_det; L:Geometry/SixSphereExceptionalData:A2CellOrbit_census	formal-checked	
cell.elliptic-twists-fixed	complex, key	chosen twists fixed by their dual actions, admissible (free cyclic log action); γ(twist₃) = 1, γ(twist₄) = −1	the logarithmic-transform twists are fixed lattice vectors with unit γ-coordinates of opposite sign	source arithmetic gates	L:Geometry/SixSphereExceptionalData:chosenTwist_fixed; L:Geometry/SixSphereExceptionalData:chosenTwist_admissible; L:Geometry/SixSphereExceptionalData:chosenTwist_gamma	formal-checked	uses:cell.six-sphere-fixed-lattice
cell.holonomy-class-functions	complex, landmark	tr(H) and det(H) unchanged by regauging	the trace and determinant of a matrix holonomy are gauge-free faces	invertible matrices over a commutative ring	L:Transport/CellHolonomy:holonomy_trace_is_gauge_free; L:Transport/CellHolonomy:holonomy_determinant_is_gauge_free; R:holonics::geometry::winding::linear_trace	formal-checked	uses:holonomy.cell-face
cell.flux-gauge-free	complex, coholon	d₁(A + d₀φ) = d₁A	the flux through every cell is unchanged by a potential	finite weighted complex over ℚ, d₁d₀ = 0	L:Transport/CellHolonomy:cell_flux_is_gauge_free	formal-checked	uses:complex.boundary-squared
cell.harmonic-dormant-silent	complex, constitution, receiver	h harmonic ⇒ d₁h = 0 ∧ δ₀h = 0;  h = d₀φ harmonic ⇒ h = 0	harmonic standing is silent at the declared node/cell receivers and no potential reproduces it	finite weighted complex	L:Transport/CellHolonomy:dormant_mode_is_locally_silent; L:Transport/CellHolonomy:dormant_mode_is_not_a_potential; D:docs/ELEMENTARY_OBJECTS.md#2-constitution	formal-checked	uses:constitution.hodge-split
cell.harmonic-unique	complex, constitution, compression	z cocycle ⇒ ∃! h harmonic with z − h exact	every closed field retains exactly one dormant harmonic representative in its class	finite weighted complex	L:Transport/CellHolonomy:closed_field_retains_unique_harmonic_mode; L:Transport/CellHolonomy:closed_field_retains_one_dormant_mode	formal-checked	uses:constitution.harmonic-is-cohomology
cell.chern-winding	complex, cycle, coholon	integral flux class = c₁ of a line bundle; divisor of a section = zero locus; on the unit Hodge circle a (p,q) component has character z^p z̄^q, net winding p − q; (p,p) classes have zero net winding	local section winding around a divisor reads curvature (Poincaré–Lelong); Lefschetz (1,1) makes integral (1,1) classes divisor classes	smooth projective complex variety	D:docs/WINDING_CARRY_AND_PLACEMENT.md#4-face--holonomy-around-a-cell	proved-standard	uses:holonomy.cell-face
cell.toeplitz-index	complex, cycle, compression	ind T_φ = −winding(det φ)	the Fredholm index of a Toeplitz operator with continuous invertible matrix symbol is minus the winding of its determinant (Gohberg–Krein)	continuous invertible symbol	D:docs/WINDING_CARRY_AND_PLACEMENT.md#4-face--holonomy-around-a-cell	proved-standard	uses:winding.ledger
cell.lefschetz-number	complex, cycle	L(f) = Σ_i (−1)ⁱ tr(f* | Hⁱ) = graph·diagonal intersection	the Lefschetz number reads graph/diagonal intersection with compactness, orientation and multiplicities	compact oriented	D:docs/WINDING_CARRY_AND_PLACEMENT.md#4-face--holonomy-around-a-cell	proved-standard	uses:trace.phase-carriage-conserves-faces
curvature.gauge-covariance	complex, navigator	A^g_i = g A_i g⁻¹ + g ∂_i g⁻¹ ⇒ F(A^g)_ij = g F_ij g⁻¹	curvature is covariant under the gauge action: the continuum twin of the discrete face covariance (regauging conjugates the holonomy)	C² gauge in a normed algebra	L:Gauge/HolonicGaugeCovariance:curvature_gaugeTransform; L:Objects/Ratio/GaugeCalculus:gaugeTransform	formal-checked	uses:holonomy.cell-face
curvature.discrete-da-squared	complex	d_A² = F_A: on a cell given as a closed walk, (d_A² φ)(base) = (hol − 1)φ(base); flat ⇔ hol = 1	the discrete curvature of a connection-valued incidence is its cell holonomy minus one	edge transports in 𝕜ˣ	L:Holon/Complex:cell_curvature; L:Holon/Complex:dA_squared; L:Holon/Complex:exact_closed_iff_flat	formal-checked	equiv:complex.da-squared-curvature
curvature.maurer-cartan-flat	complex, ratio, navigator	pure gauge A = g⁻¹dg (Maurer–Cartan) has zero curvature; its discrete form has trivial holonomy	a pure gauge is flat; R⁻¹dR of a ratio is such a pure-gauge term		L:Transport/CellHolonomy:pure_gauge_has_trivial_holonomy; L:Holon/Complex:pure_gauge_is_flat; L:Objects/Ratio:logDerivative_eq_pureGauge	formal-checked	uses:curvature.gauge-covariance
curvature.flat-near-curved-far	complex, tube, receiver	short circuits of a declared tube carry no defect while long circuits do; the profile is a receiver reading at the observer's grain	curvature as a function of distance and grain	declared tubes	L:Transport/ContinuingTube:flat_near_curved_far; L:Transport/ContinuingTube:tube_profile_is_flat_at_every_horizon	formal-checked	uses:holonomy.cell-face
screw.twist-velocity	navigator, contact	ξ = (ω, v), V_ξ(x) = ω × x + v	a screw (twist) is a pair of angular and linear parts with its affine velocity field	ℚ³	L:Geometry/ScrewGeometry:Screw; L:Geometry/ScrewGeometry:velocity; D:docs/HELICAL_GEOMETRY.md; R:holonics::geometry::screw::ScrewGenerator	definition	
screw.lie-bracket	navigator	[ξ,η] = (ω_ξ × ω_η, ω_ξ × v_η − ω_η × v_ξ);  [η,ξ] = −[ξ,η];  V_[ξ,η](x) = V_ξ(V_η x) − V_η(V_ξ x) − v_ξ + v_η;  pure translations commute	the screw Lie bracket, antisymmetric, acting as the velocity commutator	ℚ³	L:Geometry/ScrewGeometry:bracket_antisymm; L:Geometry/ScrewGeometry:velocity_bracket_action; L:Geometry/ScrewGeometry:pure_translations_commute; L:Geometry/ScrewGeometry:bracket_angular_antisymm; R:holonics::geometry::screw::ScrewGenerator	formal-checked	uses:screw.twist-velocity
screw.pair-invariants	navigator, contact	K(ξ,η) = ω_ξ·ω_η,  R(ξ,η) = ω_ξ·v_η + v_ξ·ω_η: symmetric, invariant under translation rechart (ω, v) ↦ (ω, v + t × ω)	the two scalar pair invariants of two screws (Killing form and reciprocal product) survive a change of origin	ℚ³	L:Geometry/ScrewGeometry:pairK_symmetric; L:Geometry/ScrewGeometry:pairR_symmetric; L:Geometry/ScrewGeometry:pairK_translation_invariant; L:Geometry/ScrewGeometry:pairR_translation_invariant	formal-checked	
screw.translation-covariance	navigator, complex	V_(translated t ξ)(x + t) = V_ξ(x),  translated t (ω, v) = (ω, v + t × ω)	a finite translation recharts a screw: the angular part is unchanged and the linear part carries the translation arm	ℚ³	L:Geometry/ScrewGeometry:velocity_translation_covariance; L:Geometry/ScrewGeometry:translationRechart	formal-checked	uses:screw.twist-velocity
screw.transferred-law-of-cosines-sines	navigator, contact	two-sided Gram G = K + ιR over A[ι]/(ι² − k): (G₁₁G₂₂ − G₁₂²)(G₁₁G₃₃ − G₁₃²) − (G₁₁G₂₃ − G₁₂G₁₃)² = G₁₁ det G, split into 1-part (Killing K) and ι-part (reciprocal R)	Jacobi's adjugate identity transferred to three helical axes gives the spatial laws of cosines and sines with pitches; k = 0 is the dual-number screw case (Study)	commutative ring A	L:Geometry/TwoSidedIdentityAtlas:transferredLawOfCosinesKillingPart; L:Geometry/TwoSidedIdentityAtlas:transferredLawOfSinesReciprocalPart	formal-checked	uses:screw.pair-invariants
screw.navigator-exponential	navigator, contact	|H_a(s)⟩ = Ĝ_a(s)|H_a(0)⟩, Ĝ_a(s) = exp(s ξ̂_a), ξ̂ = [[[ω]×, v],[0, 0]]	a helical navigator is the screw generator together with an initial configuration, its parameter/clock and receiver; the generator alone does not determine the helix	declared oriented Euclidean frame	D:docs/HELICAL_GEOMETRY.md#the-objects-that-must-be-kept-together; R:holonics::geometry::screw::SituatedScrew	definition	uses:screw.twist-velocity
screw.helix-orbit	navigator	x(s) = c + r[e cos(as + φ) + f sin(as + φ)] + b s n,  ω = a n, v = b n − ω × c;  x' = ω × x + v, x'' = ω × x'	a circular helix is the orbit of the screw generator through its initial point	orthonormal frame (e, f, n), e × f = n	D:docs/HELICAL_GEOMETRY.md#a-helix-and-its-independent-collapses	proved-derived	uses:screw.twist-velocity
screw.collapse-table	navigator, contact	r>0,a≠0,b≠0: helix; b=0: circle; a=0,b≠0: translated line; r=0,b≠0: axis line; b=0 and (r=0 or a=0): stationary point	each object of a pair degenerates independently; the collapses are faces of one generator and initial point	either object of a pair	D:docs/HELICAL_GEOMETRY.md#a-helix-and-its-independent-collapses	proved-derived	uses:screw.helix-orbit
screw.pitch-curvature-torsion	navigator	|x'|² = r²a² + b²;  h = b/a (a ≠ 0);  κ = r a²/(r²a² + b²), τ = a b/(r²a² + b²);  angular chart: κ = r/(r² + h²), τ = h/(r² + h²), r + ih = 1/(κ − iτ)	curvature and torsion of the helix read the reduced pitch; at a line or point the Frenet torsion is not supplied	nondegenerate rotating curve	D:docs/HELICAL_GEOMETRY.md#a-helix-and-its-independent-collapses	proved-derived	uses:screw.helix-orbit
screw.axis-and-pitch-exact	navigator	ω ≠ 0: c_⊥ = (ω × v)/(ω·ω), h = (ω·v)/(ω·ω), c_⊥·ω = 0, v = −ω × c_⊥ + h ω;  (ω,v) ↦ (−ω,−v) preserves h	the screw axis and pitch are exact rational operations with no normalization or square root (Chasles decomposition of a twist)	ω ≠ 0; ω = 0 is translation or rest	D:docs/HELICAL_GEOMETRY.md#a-helix-and-its-independent-collapses; R:holonics::geometry::screw::ScrewGenerator	proved-derived	uses:screw.twist-velocity
screw.chasles-reading	navigator, complex	every proper rigid motion is a screw motion: rotation about an axis with translation along it; a proper rigid holonomy has a screw reading, a flat affine holonomy a Burgers translation	Chasles: the screw reading of rigid motions and of rigid cell holonomy	proper rigid motions	D:docs/WINDING_CARRY_AND_PLACEMENT.md#4-face--holonomy-around-a-cell	proved-standard	uses:screw.axis-and-pitch-exact
screw.adjoint-rechart	navigator, complex	x' = Rx + p: Ad_(R,p)(ω,v) = (Rω, Rv + p × Rω),  V_(Adξ)(Rx + p) = R V_ξ(x);  constructor checks RᵀR = I, det R = 1	the adjoint realization of a twist under a proper rigid frame change; an improper frame needs the pseudovector convention	proper rigid frames	D:docs/HELICAL_GEOMETRY.md#frame-transport-pair-invariants-and-noncommuting-passages; R:holonics::geometry::screw::ScrewGenerator	proved-standard	generalizes:screw.translation-covariance
screw.klein-form-split	navigator, contact	R(ξ,ξ) = 2ω·v; with u = ω + v, z = ω − v: R(ξ,ξ) = (u·u − z·z)/2, signature (3,3); null cone ⊇ zero-pitch rotations and pure translations	the Klein reciprocal form has split signature; K is proportional to the rotational Killing form	compatible unit chart	D:docs/HELICAL_GEOMETRY.md#frame-transport-pair-invariants-and-noncommuting-passages	proved-derived	uses:screw.pair-invariants
screw.wrench-power	navigator, contact, coholon	wrench ⟨τ, f| paired with twist |ξ⟩: power = τ·ω + f·v	a wrench is the dual (coholon) operand of a twist; reciprocity of two twists does not itself establish a measured zero power	material/unit data declared	D:docs/HELICAL_GEOMETRY.md#frame-transport-pair-invariants-and-noncommuting-passages	definition	uses:screw.pair-invariants
screw.bracket-degenerate-cases	navigator	pure translations commute along any directions; with ω_ξ, ω_η ≠ 0, [ξ,η] = 0 forces parallel angular parts and a compatible transverse axis; pitches can differ	"two helices commute exactly when coaxial" is false without nondegeneracy hypotheses		D:docs/HELICAL_GEOMETRY.md#frame-transport-pair-invariants-and-noncommuting-passages; L:Geometry/ScrewGeometry:pure_translations_commute	counterexample	uses:screw.lie-bracket
pair.quadrance-two-jet	contact, navigator	Q(s,t) = |Δ + s v_a − t v_b + (s²/2)a_a − (t²/2)a_b|² = |Δ|² + 2s Δ·v_a − 2t Δ·v_b + s²(v_a·v_a + Δ·a_a) − 2st v_a·v_b + t²(v_b·v_b − Δ·a_b) + remainder	the exact polynomial two-jet of pair quadrance: D²Q carries both motions and the geometric Δ·a terms	ℚ³ paths with declared velocity and acceleration	L:Geometry/ScrewGeometry:pairQuadrancePath_eq_twoJet_plus_remainder; L:Geometry/ScrewGeometry:pairQuadranceTwoJet; L:Geometry/ScrewGeometry:pairQuadrance_origin; R:holonics::geometry::screw::PairQuadranceJet	formal-checked	uses:contact.dq
pair.quadrance-first-difference	contact	Q(h,0) − Q(0,0) = 2h Δ·v_a + h²(v_a·v_a + Δ·a_a) + h³ v_a·a_a + h⁴ |a_a|²/4	the exact finite difference of pair quadrance along one participant	ℚ	L:Geometry/ScrewGeometry:pairQuadrance_first_difference	formal-checked	uses:pair.quadrance-two-jet
pair.quadrance-exchange	contact	Q(−Δ; v_b, v_a; a_b, a_a; t, s) = Q(Δ; v_a, v_b; a_a, a_b; s, t), and so for the two-jet	exchanging the participants and reversing Δ leaves the pair quadrance and its jet unchanged		L:Geometry/ScrewGeometry:pairQuadrance_exchange; L:Geometry/ScrewGeometry:pairQuadrance_twoJet_exchange	formal-checked	
pair.quadrance-is-moment-contraction	contact, receipt	contract(pairMomentReceiver, quadraticMoment(1, (x_a, x_b))) = |x_a − x_b|²	the pair face is an existing quadratic-moment receiver		L:Geometry/ScrewGeometry:pair_quadrance_is_existing_moment_contraction	formal-checked	uses:receipt.quadratic-receiver-is-moment-contraction
pair.slip-map	contact, navigator	J = [v_a | −v_b]: J(ṡ, ṫ) = ṡ v_a − ṫ v_b = Δ̇;  Jᵀ Δ = (Δ·v_a, −Δ·v_b)	the helical pair's relative velocity is a slip map on the two pair parameters; its adjoint pairs the separation with each velocity, orientation kept	one pair configuration over ℚ³	L:Transport/HelicalPairInteraction:pairSlip; L:Transport/HelicalPairInteraction:pairSlip_mulVec; L:Transport/HelicalPairInteraction:pairSlip_transpose_mulVec	formal-checked	
pair.feature-complete-return	contact, navigator, deposition	feature (Δ, Q, DQ) with Hessian H: covector return = Jᵀλ_Δ + λ_Q DQ + Hᵀλ_DQ	the complete fixed-navigator adjoint returns all three feature covectors, including the Hessian term the scalar quadrance pullback cannot supply	fixed navigator and configuration	L:Transport/HelicalPairInteraction:pairFeatureReturn_adjoint; L:Transport/HelicalPairInteraction:pairFeatureReturn; R:holonics::geometry::screw::PairQuadranceJet	formal-checked	uses:contact.dq
pair.hessian-contact-plus-geometric	contact	⟨u, H u⟩ = 2(⟨Ju, Ju⟩ + s² Δ·a_a − t² Δ·a_b), u = (s,t);  two-jet = |Δ|² + DQ·u + ½⟨u, Hu⟩	the pair quadrance's second variation is the isotropic contact form of the same slip map plus the geometric Δ·a terms	ℚ³	L:Transport/HelicalPairInteraction:pairQuadranceHessian_quad; L:Transport/HelicalPairInteraction:pairQuadranceTwoJet_eq_slip_contact_geometric	formal-checked	uses:pair.quadrance-two-jet
pair.helical-power	contact, constitution	⟨u, w JᵀDJ u⟩ = w (ṡ v_a − ṫ v_b)·D(ṡ v_a − ṫ v_b)	a contact face whose slip map is the pair's reads its constitutive response at the pair's relative velocity	declared D, weight w	L:Transport/HelicalPairInteraction:pair_face_power	formal-checked	uses:contact.material
pair.rate-port-congruence	contact, complex	faceForm(J C) = Cᵀ faceForm(J) C;  ⟨z, ·z⟩ = ⟨Cz, faceForm(J) Cz⟩;  zero power ⇔ D(JCz) = 0 (PSD D); ⇔ JCz = 0 if D has no null slip	pulling a pair face through a resident rate port is a congruence that keeps the pair/material null kernel	w > 0, D symmetric PSD	L:Transport/HelicalPairInteraction:faceForm_pairRatePort_congruence; L:Transport/HelicalPairInteraction:pairRatePort_quad_eq_pair_quad; L:Transport/HelicalPairInteraction:pairRatePort_quad_eq_zero_iff_material_null; L:Transport/HelicalPairInteraction:pairRatePort_quad_eq_zero_iff_zero_slip	formal-checked	uses:pair.helical-power
pair.synchronized-is-zero-power	contact, key	w > 0, D null-definite: power(u) = 0 ⇔ u₀ v_a = u₁ v_b;  PSD D: power = 0 ⇔ D J u = 0	synchronized passage is the zero-power kernel; a PSD material distinguishes material-null power from zero slip	positive weight	L:Transport/HelicalPairInteraction:pair_face_power_eq_zero_iff; L:Transport/HelicalPairInteraction:pair_face_power_eq_zero_iff_material_null; L:Transport/HelicalPairInteraction:pair_face_power_eq_zero_iff_zero_slip_of_material_null	formal-checked	uses:pair.helical-power
pair.bilinear-score-polarized	contact, receiver	a·b = (|a|² + |b|² − |a − b|²)/2;  pairScore = −β|Δ|²/2	a bilinear participation score is a polarized pair quadrance: the pair receiver on two circles with no advance	ℚᵏ	L:Transport/HelicalPairInteraction:bilinear_score_eq_polarized_quadrance; L:Transport/HelicalPairInteraction:pairScore	formal-checked	uses:contact.dq
pair.phase-transport	navigator, key, aeon	R_d = S⁻ᵈ P Sᵈ;  R_(d+e) = S⁻ᵉ R_d Sᵉ;  Sⁿ = 1 ⇒ R_(d+n) = R_d;  Sⁿ = C, [C,P] = 0 ⇒ R_(d+n) = R_d	fixed material carried by a phase shift; stepping is frame transport; closed or carry-commuting phases give a toroidal chart of the material while the state keeps the winding	any group	L:Transport/HelicalPairInteraction:phaseTransport; L:Transport/HelicalPairInteraction:phaseTransport_add; L:Transport/HelicalPairInteraction:phaseTransport_add_period; L:Transport/HelicalPairInteraction:phaseTransport_add_carried_period	formal-checked	uses:winding.state-retains-carry
pair.stepped-word-power	navigator, key	∏_(k<n) S⁻ᵏ P Sᵏ = (P S⁻¹)ⁿ Sⁿ	reading n occurrences through fixed material with one phase advance each is the n-th power of one act-and-advance navigator; machine size is independent of n	any group	L:Transport/HelicalPairInteraction:steppedWord_eq_generator_power	formal-checked	uses:pair.phase-transport
pair.reflected-return	navigator, key, contact	return = A⁻¹ F A;  F fixed-point-free ⇒ return fixed-point-free;  S² = 1 ⇒ (Sa = b ⇔ Sb = a)	a passage returns through the operands that produced it; a reflector without fixed points never returns a port to itself (the Enigma reflector)	permutations	L:Transport/HelicalPairInteraction:reflectedReturn; L:Transport/HelicalPairInteraction:reflectedReturn_no_fixed_point; L:Transport/HelicalPairInteraction:boundary_involution_reciprocal; R:holonics::holon::contact::menu::reflected_return; R:holonics::holon::contact::menu::menu_loop_closure	formal-checked	
pair.two-navigators	contact, navigator	a pair has two generators, two initial configurations and independent parameters (s, t); an incidence or synchronization law declares which (s,t) interact	do not identify the pair's parameters; rotation/translation of one generator, the two objects and the two factors of a split algebra are three different decompositions	definition	D:docs/HELICAL_GEOMETRY.md#the-objects-that-must-be-kept-together; R:holonics::geometry::screw::ScrewPair	definition	uses:screw.navigator-exponential
pair.dq-d2q-guide	contact, navigator	DQ = (2Δ·v_a, −2Δ·v_b);  D²Q = [[2v_a·v_a + 2Δ·a_a, −2v_a·v_b],[−2v_a·v_b, 2v_b·v_b − 2Δ·a_b]], a = ω × v;  common rigid motion leaves Q constant	the exact contact differential and second variation of pair quadrance; omitting Δ·a turns it into a Gram approximation	one pair configuration	D:docs/HELICAL_GEOMETRY.md#the-actual-interaction-face-and-its-variation; R:holonics::geometry::screw::PairQuadranceJet	proved-derived	equiv:pair.hessian-contact-plus-geometric
pair.interaction-energy-chain	contact, constitution	U = Φ(Q): DU = Φ'(Q) DQ, D²U = Φ''(Q)(DQ)*DQ + Φ'(Q) D²Q	an interaction energy on the quadrance has a Gram term and a geometric/prestress term	differentiable Φ	D:docs/HELICAL_GEOMETRY.md#the-actual-interaction-face-and-its-variation	proved-derived	uses:pair.dq-d2q-guide
pair.dissipative-face-force	contact, constitution	power ⟨J q̇, D J q̇⟩, force pullback −J* D J q̇	a dissipative pair face with declared slip map and material consumed by the contact form	D = D* ⪰ 0	D:docs/HELICAL_GEOMETRY.md#the-actual-interaction-face-and-its-variation	definition	uses:contact.material
pair.medium-port	contact, constitution, holon	port map C from medium co-state to pair rates: M_medium = C* J* D_f J C, dissipation at J C G z; rank(D J C) = rank(J C) checks definiteness on the attained slip image	pair parameter rate, spatial slip and resident current are separate charts joined by a declared port map	declared units and maps	D:docs/HELICAL_GEOMETRY.md#the-pair-is-a-holonic-interaction-contact	definition	uses:pair.rate-port-congruence
pair.pullback-scope	contact, navigator, deposition	full feature pullback J*λ_Δ + λ_Q DQ + (D²Q)*λ_DQ; PairQuadranceJet::pullback supplies only λ_Q DQ	the scalar quadrance pullback is one term of the complete return; geometry/material/clock derivatives are further terms		D:docs/HELICAL_GEOMETRY.md#the-pair-is-a-holonic-interaction-contact; R:holonics::geometry::screw::PairQuadranceJet	definition	uses:pair.feature-complete-return
pair.coaxial-quadrance	contact, aeon	coaxial pair: Q = |r_a e^(iα) − r_b e^(iβ)|² + (b_a s − b_b t + c)²;  helix x(s) = (r e^(i(as+φ)), bs): parameters one turn apart differ by 2πb/a along the axis	the helix is the lift that retains the winding; a coaxial pair's quadrance has a periodic and an axial part	coaxial helices	D:docs/HELICAL_GEOMETRY.md#the-pair-is-a-holonic-interaction-contact	proved-derived	uses:winding.carry-cocycle
pair.unit-phase-score-chart	contact, receiver, parametron	β cos(2π(q_i − q_j − φ_ij)) = the pair receiver at zero advance and unit radii with connection φ; softmax participation a = softmax(s)	the attention-like phase chart is a collapse of the helical pair	zero advance, unit radii	D:docs/HELICAL_GEOMETRY.md#the-pair-is-a-holonic-interaction-contact; L:Transport/HelicalPairInteraction:bilinear_score_eq_polarized_quadrance	definition	uses:pair.bilinear-score-polarized
pair.helical-moment-bridge	contact, navigator, compression	y = (x_a, 1, x_b, 1) ∈ ℚ⁸, Q = yᵀ S_h y, S = [[I, −I],[−I, I]] on (0,1,2,4,5,6); Z = y ⊗ y transported; exact reduced recurrence iff E T = U E ⇔ ker E ⊆ ker(E T)	the helical pair's quadrance is a moment receiver of the product current; compression of its transport is the commuting square	finite affine motions supplied exactly	D:docs/HELICAL_GEOMETRY.md#landmarks-and-holonic-compression-already-have-owners; L:Geometry/ScrewGeometry:pair_quadrance_is_existing_moment_contraction	proved-derived	uses:compression.history-compression
chain.affine-composition	navigator, tube	affine chart x ↦ Lx + t; ordered composition associative with identity; translations compose by addition	a serial chain's finite charts compose in application order	exact rational affine maps on ℚ³	L:Transport/SerialScrewChain:AffineMap3.compose_assoc; L:Transport/SerialScrewChain:translationChart_compose; L:Transport/SerialScrewChain:AffineMap3.apply	formal-checked	
chain.cayley-z-chart	navigator, parametron	c(q) = (1 − q²)/(1 + q²), s(q) = 2q/(1 + q²): c² + s² = 1;  R_z(q) = [[c,−s,0],[s,c,0],[0,0,1]] preserves |x|²	the rational Cayley half-angle chart of a rotation about z; q is a half-angle chart parameter, not a rational turn rate	q ∈ ℚ	L:Transport/SerialScrewChain:cayleyCos_sq_add_sin_sq; L:Transport/SerialScrewChain:cayleyZChart_preserves_quad; L:Transport/SerialScrewChain:cayleyZChart; R:holonics::geometry::screw::RationalPhase	formal-checked	instance-of:phase.two-sided-pythagoras
chain.serial-configuration	navigator, tube	configuration(xs ++ ys) = configuration(xs) ∘ configuration(ys) (application order);  serialConfiguration fs = configuration(reverse fs), rightmost joint acts first; native foldl = serialConfiguration ∘ base	a serial screw chain's configuration is the ordered prefix product; the base-to-tip convention is the reverse of application order	finite joint lists	L:Transport/SerialScrewChain:configuration_append; L:Transport/SerialScrewChain:configuration_apply_append; L:Transport/SerialScrewChain:serialConfiguration_append; L:Transport/SerialScrewChain:serialFoldl_eq_configuration; L:Transport/SerialScrewChain:serialConfiguration_apply_append	formal-checked	
chain.prefix-accumulation	navigator	prefixes acc (f :: fs) = acc :: prefixes (acc ∘ f) fs;  serialPrefixes acc (f :: fs) = acc :: serialPrefixes (f ∘ acc) fs	prefix charts retain every accumulated joint action with its order		L:Transport/SerialScrewChain:prefixes_succ; L:Transport/SerialScrewChain:serialPrefixes_succ	formal-checked	uses:chain.serial-configuration
chain.jacobian-columns	navigator, contact	articulated body = ordered SituatedScrews with θ_i; configuration = ordered product of finite motions; Jacobian column i = rechart of ξ_i by the preceding motion; revolute/prismatic/screw = zero-advance/zero-angular/general rows; joint space = torus × lines	a serial chain's Jacobian columns are recharted Lie generators and its contact rows are pair contacts	finite motions supplied as AffineMap3 with RationalPhase; continuous Jacobian owed (#27, #28, #62)	D:docs/HELICAL_GEOMETRY.md#the-pair-is-a-holonic-interaction-contact; R:holonics::geometry::screw::ScrewGenerator; R:holonics::holon::contact::SerialChain	definition	uses:chain.serial-configuration
chain.link-contact-material	navigator, contact	link contacts form one full J_chainᵀ D J_chain including cross-joint terms; all-prismatic target preimage keeps nullspace, limits and endpoint equation	the chain's contact material is one matrix over all joints	finite serial chain	R:holonics::holon::contact::LinkContactJacobian; R:holonics::holon::contact::contact_material; H:crates/holonics-cuda/src/holonic_chain/serial.rs; D:docs/HELICAL_GEOMETRY.md#the-pair-is-a-holonic-interaction-contact	definition	uses:contact.material
frame.gauge-differential-rules	navigator, complex	∂_i(f ± g) = ∂_i f ± ∂_i g;  ∂_i(fg) = f ∂_i g + (∂_i f) g (order kept in 𝔤)	the connection-calculus chart shared by ratio jets and curvature, with noncommutative product rule	C² maps into a normed algebra	L:Geometry/ConnectionCalculus:differential_mul; L:Geometry/ConnectionCalculus:differential_add; L:Geometry/ConnectionCalculus:differential; L:Geometry/ConnectionCalculus:Connection	formal-checked	
frame.cross-ratio-undivided	ratio, swing, complex	RatioPresentation (num, den); blockTransport (A,B;C,D): (A num + B den, C num + D den); later block multiplies on the left; commutes with right scaling	the ratio's primary carrier is the undivided pair; ordered block transport works over any ring, singular denominators included	arbitrary (noncommutative) ring	L:Geometry/CrossRatio:RatioPresentation; L:Geometry/CrossRatio:RatioPresentation.blockTransport_comp; L:Geometry/CrossRatio:RatioPresentation.blockTransport_rightScale	formal-checked	
frame.fractional-chart	ratio, complex	C num + D den a unit ⇒ chart · (C num + D den) = A num + B den	division is one affine chart of the pair, available only where the transformed denominator is a unit	unit denominator certified	L:Geometry/CrossRatio:RatioPresentation.fractionalChart; L:Geometry/CrossRatio:RatioPresentation.fractionalChart_mul_denominator	formal-checked	uses:frame.cross-ratio-undivided
frame.swing-pair-affine	swing, ratio	swingPair(ua+v, ub+v, uc+v, ud+v) = (u·u)·swingPair(a,b,c,d);  crossRatio affine invariant (u ≠ 0, c ≠ b, d ≠ a);  scaling is projective equality	an affine change transports both Swing coordinates by the same exact square; the scalar cross ratio is one quotient receiver of the pair	field	L:Geometry/CrossRatio:swingPair_affine_coordinates; L:Geometry/CrossRatio:swingPair_affine_projectively; L:Geometry/CrossRatio:crossRatio_affine; L:Geometry/CrossRatio:ratioPresentation_projectivelyEq_scale; H:crates/holonics/src/geometry/receiver_atlas.rs	formal-checked	uses:frame.cross-ratio-undivided
frame.divisor-ledger	ratio, complex	div(f⁻¹) = −div f;  div(f/g) = div f − div g;  Cartier transitions t_lr t_rl = 1, t_lr e_r = e_l; admitted transitions with zero principal ledger ⇒ local ledgers agree	a divisor ledger turns multiplication of local functions into addition of signed codimension-one populations; an apparent quotient of local equations is a unit chart transition	declared irreducible loci	L:Geometry/DivisorAtlas:divisor_inv; L:Geometry/DivisorAtlas:divisor_div; L:Geometry/DivisorAtlas:transition_reverse; L:Geometry/DivisorAtlas:localEquation_reconstructs; L:Geometry/DivisorAtlas:localLedgersAgree	formal-checked	
frame.pullback-naturality	complex, coholon	⟨∂ᵀφ, c⟩ = φ(∂c);  ∂₁∂₂ = 0 ⇒ d d = 0;  chain map ⇒ ∂_Cᵀ(m₀ᵀφ) = m₁ᵀ(∂_Dᵀφ);  defect = φ((m₀∂_C − ∂_D m₁)c)	discrete Stokes pairing, square-zero coboundary, and pullback naturality with its exact receiver defect	modules over a ring	L:Geometry/ExteriorBoundary:stokes_pairing; L:Geometry/ExteriorBoundary:coboundary_squared; L:Geometry/ExteriorBoundary:pullback_coboundary; L:Geometry/ExteriorBoundary:pullback_coboundary_defect	formal-checked	uses:holon.stokes
